gesture,[0],[7],[8],[12],[14],[16],[23],[24]
-0.5,"0.43566250801086426,0.38334786891937256,-0.035027943551540375","0.5024653077125549,0.3566906452178955,0.15196701884269714","0.4167559742927551,0.3510584235191345,0.20789143443107605","0.3637060523033142,0.6148760914802551,0.22225789725780487","0.47385525703430176,0.7501369714736938,0.018970604985952377","0.5568001866340637,0.42919155955314636,-0.15296106040477753","0.5481896996498108,1.2734532356262207,-0.01922181062400341","0.3950446546077728,1.264646291732788,0.01891442760825157"
-0.5,"0.436546266078949,0.3832647502422333,-0.04459581896662712","0.5024782419204712,0.35659077763557434,0.15525734424591064","0.4167538583278656,0.3508210778236389,0.20710203051567078","0.3638402819633484,0.6151142120361328,0.2008495330810547","0.47844892740249634,0.760538637638092,-0.04679122939705849","0.5569654107093811,0.41435232758522034,-0.2476295530796051","0.5480035543441772,1.2805626392364502,-0.017060546204447746","0.3950817286968231,1.2676970958709717,0.016700930893421173"
-0.5,"0.43647003173828125,0.3831996023654938,-0.044364601373672485","0.5023418068885803,0.3562258780002594,0.15123946964740753","0.41704440116882324,0.3505684733390808,0.21224384009838104","0.36376985907554626,0.615195631980896,0.22041411697864532","0.4781295359134674,0.7619547247886658,-0.03533261641860008","0.5565268397331238,0.41641345620155334,-0.24638374149799347","0.5478247404098511,1.2838064432144165,-0.024242915213108063","0.3942788243293762,1.2707834243774414,0.023863863199949265"
-0.5,"0.436408668756485,0.38243475556373596,-0.046218980103731155","0.5017459988594055,0.3544383645057678,0.13645337522029877","0.41720476746559143,0.34964102506637573,0.2097223699092865","0.36357760429382324,0.6151076555252075,0.23238937556743622","0.46643295884132385,0.7545248866081238,-0.013789104297757149","0.5541030168533325,0.4218719005584717,-0.23713436722755432","0.5479055047035217,1.2817742824554443,-0.025966737419366837","0.3945769667625427,1.2707629203796387,0.025650903582572937"
-0.5,"0.4363957345485687,0.38223564624786377,-0.040222156792879105","0.5017414689064026,0.3546571433544159,0.14133433997631073","0.42132648825645447,0.34933996200561523,0.20630738139152527","0.3629772961139679,0.6152862310409546,0.20170852541923523","0.4720602035522461,0.7609280943870544,-0.03973701596260071","0.5525961518287659,0.41504913568496704,-0.24174468219280243","0.5479031205177307,1.2848563194274902,-0.011523096822202206","0.3945099115371704,1.2719346284866333,0.011202692985534668"
-0.5,"0.4363915026187897,0.3823319375514984,-0.04648440331220627","0.501719057559967,0.35499462485313416,0.12337057292461395","0.4214460849761963,0.349141001701355,0.2044924795627594","0.3627815246582031,0.6152200102806091,0.20423951745033264","0.4713439345359802,0.7498948574066162,0.06452745199203491","0.5511404275894165,0.4076862633228302,-0.03348420560359955","0.5447524189949036,1.2848435640335083,-0.017494160681962967","0.39223378896713257,1.272058129310608,0.01723441109061241"
-0.5,"0.4365893006324768,0.38288119435310364,-0.04586431756615639","0.501716673374176,0.3554838299751282,0.10193482786417007","0.4216209948062897,0.34948599338531494,0.20532365143299103","0.3627081513404846,0.6161818504333496,0.2388085126876831","0.47328439354896545,0.7395094037055969,0.19112758338451385","0.5498095750808716,0.4020078778266907,0.17795711755752563","0.539246678352356,1.2849724292755127,-0.048884548246860504","0.3923131823539734,1.27278470993042,0.048433851450681686"
-0.5,"0.4368043839931488,0.38322070240974426,-0.08161066472530365","0.5017529726028442,0.3556467592716217,0.04847045987844467","0.4218510687351227,0.3497151732444763,0.15876516699790955","0.36349359154701233,0.6161600947380066,0.23234620690345764","0.4808346629142761,0.7416666746139526,0.16493499279022217","0.5478847622871399,0.40484797954559326,0.11581863462924957","0.5382388234138489,1.2823278903961182,-0.06022445112466812","0.3973309397697449,1.270283579826355,0.05977749824523926"
-0.5,"0.437673956155777,0.3833140432834625,-0.07784835994243622","0.5017974972724915,0.35569530725479126,0.07666794210672379","0.4218323826789856,0.34981876611709595,0.16870668530464172","0.36350536346435547,0.6166611909866333,0.22689470648765564","0.4810430109500885,0.7426996231079102,0.1251901388168335","0.5471944212913513,0.4018945097923279,0.006882194429636002","0.5386295318603516,1.2828012704849243,-0.05450171232223511","0.39739635586738586,1.2710211277008057,0.05409645289182663"
-0.5,"0.4386182725429535,0.38353216648101807,-0.07842441648244858","0.5018171668052673,0.35576608777046204,0.06684280931949615","0.4220243990421295,0.3501490652561188,0.16020426154136658","0.36390531063079834,0.6167714595794678,0.20377862453460693","0.480968713760376,0.7407808303833008,0.10789787769317627","0.545477569103241,0.4023337960243225,-0.004560685716569424","0.5386016368865967,1.2827880382537842,-0.05150798708200455","0.3977962136268616,1.271004319190979,0.0510970875620842"
-0.5,"0.43918389081954956,0.3836645483970642,-0.07433588802814484","0.5018455982208252,0.35575756430625916,0.08043769747018814","0.42181462049484253,0.3504502475261688,0.1690492182970047","0.36394003033638,0.6166950464248657,0.19539782404899597","0.47969990968704224,0.7416918277740479,0.01109421905130148","0.5451409220695496,0.39910396933555603,-0.14889578521251678","0.5401429533958435,1.280659794807434,-0.043595727533102036","0.3981765806674957,1.2691476345062256,0.04310264065861702"
-0.5,"0.43932539224624634,0.3839782774448395,-0.024073461070656776","0.5018438100814819,0.35577842593193054,0.13697591423988342","0.42152395844459534,0.3508051633834839,0.23695334792137146","0.3639240562915802,0.6166613698005676,0.25875234603881836","0.4734128415584564,0.751585841178894,0.023157808929681778","0.5436303019523621,0.4004543423652649,-0.18351396918296814","0.5436595678329468,1.2794252634048462,-0.04438772052526474","0.39817291498184204,1.2690116167068481,0.04398701712489128"
-0.5,"0.43948087096214294,0.3845645785331726,0.012168800458312035","0.50184166431427,0.3560108244419098,0.1851617842912674","0.42093920707702637,0.35147401690483093,0.27204030752182007","0.36392924189567566,0.6166602373123169,0.28305575251579285","0.4747026562690735,0.752571165561676,0.01597561314702034","0.5433122515678406,0.40016552805900574,-0.24628134071826935","0.5445600152015686,1.2771990299224854,-0.04383503645658493","0.3983031213283539,1.267271637916565,0.04344521090388298"
-0.5,"0.43942657113075256,0.3851160705089569,0.025509843602776527","0.5018291473388672,0.3562833070755005,0.19002187252044678","0.42046919465065,0.3518756926059723,0.28278428316116333","0.36374276876449585,0.6167662143707275,0.29573243856430054","0.4626084268093109,0.7659193873405457,0.07802468538284302","0.5417743921279907,0.40083229541778564,-0.09380360692739487","0.5455771684646606,1.2769421339035034,-0.04379325360059738","0.3982406258583069,1.2672797441482544,0.043436575680971146"
-0.5,"0.4392397403717041,0.3851306140422821,-0.0019748928025364876","0.5018409490585327,0.3562941253185272,0.1831248253583908","0.4201275408267975,0.3518851101398468,0.24615943431854248","0.363743394613266,0.6166216135025024,0.24258168041706085","0.46479955315589905,0.7673780918121338,-0.011102135293185711","0.5421043038368225,0.4013409912586212,-0.20885992050170898","0.5467740297317505,1.276890754699707,-0.03498096391558647","0.39909040927886963,1.2673016786575317,0.03455778956413269"
-0.5,"0.43897897005081177,0.38506609201431274,-0.044662248343229294","0.5018071532249451,0.35630208253860474,0.13005074858665466","0.4198976457118988,0.35188552737236023,0.21065735816955566","0.3635464310646057,0.6166552305221558,0.2416377067565918","0.45274490118026733,0.764954686164856,0.0014083554269745946","0.5407043695449829,0.4198736548423767,-0.19857046008110046","0.5474742650985718,1.2735711336135864,-0.034885507076978683","0.39915433526039124,1.265673279762268,0.03448813781142235"
-0.5,"0.4385210871696472,0.3851381838321686,-0.06331279128789902","0.5018063187599182,0.3564496636390686,0.10134613513946533","0.41984373331069946,0.35184404253959656,0.19479724764823914","0.3635430634021759,0.6166290044784546,0.24106097221374512","0.4548977315425873,0.7785355448722839,0.12564052641391754","0.5407165288925171,0.42726609110832214,0.06001516431570053","0.5480304956436157,1.2743160724639893,-0.03491804748773575","0.399777352809906,1.2665317058563232,0.034509576857089996"
-0.5,"0.43851733207702637,0.3847508430480957,-0.03957860544323921","0.5019966959953308,0.35679346323013306,0.15866389870643616","0.419764906167984,0.35185620188713074,0.20016363263130188","0.36373040080070496,0.6152307987213135,0.2182668149471283","0.46496453881263733,0.7820464372634888,-0.0260489322245121","0.5409824252128601,0.42293286323547363,-0.23202745616436005","0.5480302572250366,1.2706018686294556,-0.020131397992372513","0.39834123849868774,1.2606028318405151,0.019901156425476074"
-0.5,"0.43851524591445923,0.3845667839050293,-0.0824962928891182","0.50249844789505,0.3568071722984314,0.14572983980178833","0.4192247986793518,0.3518928289413452,0.15203030407428741","0.36330175399780273,0.6150461435317993,0.1366451382637024","0.46965089440345764,0.7861698865890503,-0.10966340452432632","0.5439038872718811,0.4195154905319214,-0.2952294647693634","0.5510504245758057,1.2769502401351929,0.0047448608092963696","0.3980216383934021,1.2654772996902466,-0.004878215026110411"
-0.5,"0.43854355812072754,0.38477569818496704,-0.056770771741867065","0.5027703642845154,0.3568103015422821,0.17332099378108978","0.41905975341796875,0.35233280062675476,0.16406618058681488","0.36332476139068604,0.6146882176399231,0.15864606201648712","0.47467097640037537,0.7850140333175659,-0.1053643450140953","0.5466340780258179,0.4172670543193817,-0.30218833684921265","0.550918698310852,1.2765164375305176,0.004821530543267727","0.3958888351917267,1.2650662660598755,-0.005051837768405676"
-0.25,"0.45127159357070923,0.31919124722480774,-0.21888300776481628","0.5154234766960144,0.2800721228122711,-0.0008272994309663773","0.4084325432777405,0.282953679561615,-0.0266652163118124","0.34453529119491577,0.5710580945014954,-0.02567143179476261","0.45741981267929077,0.8344012498855591,-0.32084405422210693","0.5401804447174072,0.37871548533439636,-0.5230411291122437","0.5456590056419373,1.1933767795562744,0.022869504988193512","0.37685921788215637,1.2057958841323853,-0.023235926404595375"
-0.25,"0.4553341865539551,0.2997822165489197,-0.25518909096717834","0.5199659466743469,0.26628831028938293,-0.05890211462974548","0.4025249481201172,0.2662782073020935,-0.07128360867500305","0.3387358486652374,0.5597862005233765,-0.07540323585271835","0.45396384596824646,0.859347939491272,-0.32899895310401917","0.5360161662101746,0.3568280041217804,-0.5215321779251099","0.534769594669342,1.193406581878662,0.015505855903029442","0.3616449236869812,1.196945309638977,-0.015903078019618988"
-0.25,"0.4599300026893616,0.30118101835250854,-0.344542533159256","0.5208559632301331,0.26192909479141235,-0.11243237555027008","0.4005061686038971,0.26566869020462036,-0.13581199944019318","0.33743593096733093,0.5576099157333374,-0.15388008952140808","0.4529516100883484,0.8663800358772278,-0.3714057207107544","0.5361038446426392,0.340364545583725,-0.5381314754486084","0.5352906584739685,1.2073140144348145,0.022026898339390755","0.36347466707229614,1.206986427307129,-0.02225259318947792"
-0.25,"0.4591340124607086,0.30011531710624695,-0.30215734243392944","0.5213925838470459,0.25908204913139343,-0.05623380094766617","0.39985424280166626,0.26223498582839966,-0.06868410855531693","0.3364235758781433,0.556958794593811,-0.07674168050289154","0.45080438256263733,0.8630669713020325,-0.3439076542854309","0.5364214777946472,0.33849743008613586,-0.5800254940986633","0.5363929867744446,1.208853840827942,0.023686109110713005","0.3642948865890503,1.2107495069503784,-0.0240640826523304"
-0.25,"0.4598545432090759,0.2991810142993927,-0.42265909910202026","0.5246778726577759,0.25809651613235474,-0.14339283108711243","0.3993595242500305,0.2638740837574005,-0.14812563359737396","0.3349219560623169,0.5564939975738525,-0.16543452441692352","0.4454655051231384,0.8598317503929138,-0.4418547749519348","0.5372549891471863,0.3268425762653351,-0.6568178534507751","0.5437296628952026,1.2441108226776123,0.032562363892793655","0.3633052706718445,1.2314612865447998,-0.03280021250247955"
-0.25,"0.4603034555912018,0.299662709236145,-0.3090570569038391","0.5239309072494507,0.26128390431404114,-0.07193587720394135","0.3996730446815491,0.2642059624195099,-0.06592670828104019","0.33484360575675964,0.555578887462616,-0.07167007029056549","0.43987759947776794,0.8541755080223083,-0.34555426239967346","0.5374568104743958,0.32712963223457336,-0.6119349002838135","0.5462276339530945,1.239708662033081,0.03068454936146736","0.365231454372406,1.231812834739685,-0.031078552827239037"
-0.25,"0.4601375162601471,0.3005894422531128,-0.3170549273490906","0.5244122743606567,0.26068973541259766,-0.0800909698009491","0.40011897683143616,0.2667890787124634,-0.07441442459821701","0.3347240388393402,0.558106005191803,-0.11859305202960968","0.43995967507362366,0.8504878282546997,-0.4320197105407715","0.5390744805335999,0.3153113126754761,-0.6804249286651611","0.5503429174423218,1.289732575416565,0.04367675632238388","0.36564385890960693,1.274666428565979,-0.043889500200748444"
-0.25,"0.46078723669052124,0.30347731709480286,-0.288582980632782","0.5240052938461304,0.26352664828300476,-0.06019788235425949","0.4003197252750397,0.26995375752449036,-0.06135552376508713","0.33503928780555725,0.5598784685134888,-0.09079544246196747","0.4408414363861084,0.8481044173240662,-0.3558250963687897","0.5387981534004211,0.32064059376716614,-0.609914243221283","0.5457650423049927,1.28383469581604,0.03861493617296219","0.3644600808620453,1.271907925605774,-0.03883901610970497"
-0.25,"0.4604858458042145,0.3109758198261261,-0.27925747632980347","0.5234705805778503,0.2669018507003784,-0.050970107316970825","0.40056371688842773,0.28215330839157104,-0.056720275431871414","0.3349086046218872,0.5691112279891968,-0.09568057954311371","0.441760778427124,0.845311164855957,-0.413652241230011","0.539104163646698,0.3206222653388977,-0.6593450903892517","0.5482751131057739,1.293960452079773,0.041952043771743774","0.36470678448677063,1.2859066724777222,-0.042168211191892624"
-0.25,"0.4602465033531189,0.33438730239868164,-0.12731173634529114","0.5205913782119751,0.29225894808769226,0.09070875495672226","0.40136051177978516,0.30258336663246155,0.05496577173471451","0.3350014388561249,0.5728105306625366,0.006413779221475124","0.4423004984855652,0.8442838191986084,-0.21909430623054504","0.5296850204467773,0.3551645874977112,-0.3764446973800659","0.5405335426330566,1.2952641248703003,0.04680617153644562","0.3654094338417053,1.2883353233337402,-0.047155268490314484"
-0.25,"0.4605386257171631,0.36108893156051636,-0.21421930193901062","0.5201385021209717,0.3064652979373932,0.0370355062186718","0.40235352516174316,0.32685571908950806,-0.0020588168408721685","0.3352672755718231,0.590782642364502,-0.0669817179441452","0.44304338097572327,0.8457360863685608,-0.3753679096698761","0.5293329954147339,0.35746073722839355,-0.6182948350906372","0.5482996702194214,1.3277409076690674,0.05814491957426071","0.36685311794281006,1.317922830581665,-0.05817670375108719"
-0.25,"0.4604698121547699,0.36139917373657227,-0.21450917422771454","0.5200541019439697,0.3120425045490265,0.027418356388807297","0.40243950486183167,0.3294662833213806,-0.0031620997469872236","0.33547016978263855,0.5999441742897034,-0.061738401651382446","0.44099870324134827,0.8453274369239807,-0.37683284282684326","0.529823362827301,0.3574926257133484,-0.6287100315093994","0.5620795488357544,1.3422234058380127,0.05329865217208862","0.3763652443885803,1.337967038154602,-0.053390078246593475"
-0.25,"0.4603726863861084,0.3648042380809784,-0.17638753354549408","0.5200716853141785,0.31788045167922974,0.057669639587402344","0.40284818410873413,0.33170080184936523,0.060912974178791046","0.33552953600883484,0.6038526892662048,0.0009546434739604592","0.4413999021053314,0.8450323939323425,-0.32380133867263794","0.5298877358436584,0.36006462574005127,-0.5949270725250244","0.5631990432739258,1.3399802446365356,0.05094318464398384","0.3781431019306183,1.3324271440505981,-0.05106006935238838"
-0.25,"0.46025484800338745,0.36555954813957214,-0.1870001256465912","0.5200428366661072,0.3199945390224457,0.03871326148509979","0.4036347270011902,0.33618074655532837,0.04079640656709671","0.3364519774913788,0.6066920757293701,-0.0092687476426363","0.44168734550476074,0.8419703245162964,-0.37011533975601196","0.5296566486358643,0.36054983735084534,-0.6498056650161743","0.5652812123298645,1.3493632078170776,0.05239765718579292","0.37947481870651245,1.3412480354309082,-0.05247112363576889"
-0.25,"0.460213840007782,0.37626945972442627,-0.25804370641708374","0.5200479626655579,0.32834765315055847,-0.02701452374458313","0.40512317419052124,0.3452689051628113,-0.0311958696693182","0.33830174803733826,0.6141785979270935,-0.10028239339590073","0.4419103264808655,0.824587345123291,-0.5035015344619751","0.5282057523727417,0.3603578805923462,-0.8263939023017883","0.5707024335861206,1.3651440143585205,0.05712343007326126","0.3806818723678589,1.3602609634399414,-0.057211779057979584"
-0.25,"0.46015483140945435,0.37393710017204285,-0.22693601250648499","0.5200257897377014,0.32832419872283936,-0.023028666153550148","0.4057215750217438,0.34420812129974365,-0.028285890817642212","0.3394641578197479,0.6127496361732483,-0.09081533551216125","0.4419763684272766,0.8228986263275146,-0.45866233110427856","0.5283954739570618,0.36019957065582275,-0.6834360361099243","0.5695584416389465,1.3563086986541748,0.0502810999751091","0.3813391923904419,1.3510148525238037,-0.05042193457484245"
-0.25,"0.46019893884658813,0.37227562069892883,-0.21537581086158752","0.5199772119522095,0.32881468534469604,-0.024110808968544006","0.4059189260005951,0.34338152408599854,-0.02373824641108513","0.33995965123176575,0.6125390529632568,-0.08187054842710495","0.4419926702976227,0.8230094909667969,-0.43203598260879517","0.5284284949302673,0.36007609963417053,-0.6023890972137451","0.5687185525894165,1.3581849336624146,0.04864545911550522","0.3827318847179413,1.352179765701294,-0.04884105175733566"
-0.25,"0.46034470200538635,0.3805963695049286,-0.21574421226978302","0.5199099183082581,0.33639416098594666,-0.025949448347091675","0.40708833932876587,0.3514765202999115,-0.02440745010972023","0.340467631816864,0.6159987449645996,-0.09708864241838455","0.4390869736671448,0.8237858414649963,-0.4671732485294342","0.5284609794616699,0.36101531982421875,-0.7240864038467407","0.5685251951217651,1.3743739128112793,0.05276472121477127","0.38250085711479187,1.3661400079727173,-0.05297600105404854"
-0.25,"0.46032828092575073,0.37992608547210693,-0.19806985557079315","0.5195474624633789,0.337655633687973,-0.005595598369836807","0.40731778740882874,0.3517336845397949,0.007761568762362003","0.34097766876220703,0.616371214389801,-0.06678468734025955","0.4345930218696594,0.8384350538253784,-0.432962566614151","0.5285392999649048,0.3610815405845642,-0.7114214897155762","0.5681197047233582,1.372101068496704,0.05194668099284172","0.3822880983352661,1.364417314529419,-0.05220971256494522"
-0.25,"0.461284875869751,0.37907150387763977,-0.14803579449653625","0.5191880464553833,0.3388880491256714,0.06560220569372177","0.4083287715911865,0.3512038588523865,0.04850514978170395","0.3410135805606842,0.6166208386421204,-0.04987141117453575","0.434520959854126,0.8472199440002441,-0.4217478334903717","0.5285661816596985,0.3610283434391022,-0.7034443020820618","0.567932665348053,1.3680517673492432,0.061046354472637177","0.38068845868110657,1.3606650829315186,-0.06129824370145798"
-0.25,"0.46135157346725464,0.3784306049346924,-0.10556000471115112","0.5191627740859985,0.3387637138366699,0.08671380579471588","0.40926551818847656,0.35030990839004517,0.09001000225543976","0.34128397703170776,0.6163036823272705,-0.0006705279229208827","0.4325302243232727,0.8474249839782715,-0.3261542022228241","0.5290131568908691,0.3614407479763031,-0.5519672632217407","0.5645701885223389,1.3662973642349243,0.055200207978487015","0.3773326277732849,1.3585174083709717,-0.05556806921958923"
-0.25,"0.46116143465042114,0.37777450680732727,-0.11655910313129425","0.5186495780944824,0.3387987017631531,0.08046508580446243","0.40992864966392517,0.3496623933315277,0.08667298406362534","0.34138572216033936,0.6161606311798096,0.006575477309525013","0.432204008102417,0.8471052646636963,-0.3408343493938446","0.5298177599906921,0.36136719584465027,-0.5672288537025452","0.5621525645256042,1.360344409942627,0.0518278069794178","0.3757380247116089,1.3537688255310059,-0.052243880927562714"
-0.25,"0.4612022936344147,0.3773789703845978,-0.16269424557685852","0.5185460448265076,0.3386756479740143,0.02037200704216957","0.41022419929504395,0.3491973280906677,0.03544526547193527","0.3417133688926697,0.6159583330154419,-0.03924845531582832","0.43245697021484375,0.8476861119270325,-0.4034977853298187","0.5307291150093079,0.3613393008708954,-0.6814481019973755","0.5625022649765015,1.3590060472488403,0.051542796194553375","0.37602171301841736,1.352452278137207,-0.051937662065029144"
-0.25,"0.4613635540008545,0.3769710063934326,-0.17384789884090424","0.5186470746994019,0.3384162485599518,0.011148452758789062","0.4108516573905945,0.3491600751876831,0.026863688603043556","0.3423227369785309,0.61580491065979,-0.051367271691560745","0.432187557220459,0.8476709127426147,-0.41755467653274536","0.5311521291732788,0.36135756969451904,-0.6889987587928772","0.5626887083053589,1.3617990016937256,0.051548052579164505","0.3758000433444977,1.3548558950424194,-0.05192302539944649"
-0.25,"0.4613937437534332,0.3761276602745056,-0.17405904829502106","0.5186771154403687,0.3378358483314514,0.008902293629944324","0.41127046942710876,0.3489636778831482,0.023705177009105682","0.3428015112876892,0.6160546541213989,-0.060704708099365234","0.4319479465484619,0.8508957624435425,-0.4277517795562744","0.5317527651786804,0.36129507422447205,-0.6933441162109375","0.5646804571151733,1.3647443056106567,0.05174141377210617","0.3762269616127014,1.358388900756836,-0.05207651108503342"
-0.25,"0.46123093366622925,0.3736726939678192,-0.174147829413414","0.5185969471931458,0.33580127358436584,0.008859416469931602","0.4114781320095062,0.34846359491348267,0.022847209125757217","0.3428184986114502,0.6159934401512146,-0.06306564807891846","0.4319203495979309,0.8508120179176331,-0.44749873876571655","0.5320035219192505,0.36134570837020874,-0.7470386624336243","0.5646694898605347,1.3639347553253174,0.051661960780620575","0.37585803866386414,1.3576977252960205,-0.05199204012751579"
-0.25,"0.4612598419189453,0.37326279282569885,-0.21899040043354034","0.5187841057777405,0.3351297378540039,-0.01930248737335205","0.4114909768104553,0.3483999967575073,-0.012943009845912457","0.3427593410015106,0.6159417629241943,-0.09626863896846771","0.4314351975917816,0.8511685729026794,-0.5204935073852539","0.531751275062561,0.36121296882629395,-0.8681648373603821","0.5649222135543823,1.3672864437103271,0.05435902997851372","0.3752591013908386,1.3604681491851807,-0.05461565777659416"
-0.25,"0.4608161449432373,0.37311676144599915,-0.23289544880390167","0.5184330344200134,0.33406418561935425,-0.023639874532818794","0.41138726472854614,0.34877809882164,-0.027691880241036415","0.34310656785964966,0.6162080764770508,-0.11133446544408798","0.43158307671546936,0.8545519709587097,-0.5203863382339478","0.5310739278793335,0.36166393756866455,-0.8565966486930847","0.5682486891746521,1.3695584535598755,0.05980115383863449","0.37694069743156433,1.3623992204666138,-0.05996069312095642"
-0.25,"0.46069949865341187,0.3731286823749542,-0.22985228896141052","0.5184108018875122,0.3335736095905304,-0.03795413672924042","0.41147953271865845,0.34975263476371765,-0.03337251394987106","0.34317609667778015,0.6161784529685974,-0.10897137224674225","0.43144553899765015,0.8560882806777954,-0.49578970670700073","0.5307498574256897,0.36128655076026917,-0.8090422749519348","0.5685015320777893,1.373224139213562,0.059368353337049484","0.37693899869918823,1.3667407035827637,-0.05952707678079605"
-0.25,"0.46016040444374084,0.37302857637405396,-0.19250532984733582","0.5173972845077515,0.33351436257362366,0.011066818609833717","0.41134947538375854,0.34971892833709717,0.015269915573298931","0.3431735932826996,0.6163694858551025,-0.07451839745044708","0.4314796030521393,0.8558988571166992,-0.4700118899345398","0.5305484533309937,0.35906070470809937,-0.7917799353599548","0.5684701204299927,1.3730154037475586,0.05914359167218208","0.3769976496696472,1.3661741018295288,-0.05929551273584366"
-0.25,"0.4601267874240875,0.3728252053260803,-0.20407810807228088","0.5168941020965576,0.3326725661754608,0.005042803939431906","0.41113191843032837,0.34966763854026794,0.014721766114234924","0.34310588240623474,0.6164960265159607,-0.06079789996147156","0.43127283453941345,0.8558234572410583,-0.46054601669311523","0.5306248664855957,0.3575909435749054,-0.7846992611885071","0.5685907602310181,1.3719829320907593,0.050649356096982956","0.3786733150482178,1.3659638166427612,-0.050834693014621735"
-0.25,"0.4593903124332428,0.3741382658481598,-0.2145594358444214","0.5168680548667908,0.33255377411842346,0.003081677947193384","0.41113677620887756,0.3496679365634918,0.022234592586755753","0.3427982032299042,0.6168044805526733,-0.02618291974067688","0.4293295741081238,0.8562708497047424,-0.37053659558296204","0.5307382345199585,0.3576197624206543,-0.6850613355636597","0.5687259435653687,1.3716155290603638,0.041230231523513794","0.3808557689189911,1.3655427694320679,-0.041400182992219925"
-0.25,"0.4597739577293396,0.37394484877586365,-0.20608194172382355","0.5170809030532837,0.3323953151702881,0.017680281773209572","0.41138172149658203,0.3495108187198639,0.02579580806195736","0.3427920937538147,0.6161606907844543,-0.03464265912771225","0.4297218918800354,0.8574614524841309,-0.4329512119293213","0.5309432744979858,0.35780155658721924,-0.8279255628585815","0.569747805595398,1.369840383529663,0.04502088949084282","0.38107332587242126,1.363851547241211,-0.04514352232217789"
-0.25,"0.459926038980484,0.37386554479599,-0.20590528845787048","0.5171295404434204,0.33230769634246826,0.008230802603065968","0.4115832448005676,0.3493853807449341,0.02055451087653637","0.34264951944351196,0.6145192980766296,-0.036130376160144806","0.4297357499599457,0.8610801100730896,-0.40232592821121216","0.531464159488678,0.3572063148021698,-0.6854627132415771","0.5688090324401855,1.3676316738128662,0.04479087516665459","0.38104498386383057,1.3608710765838623,-0.04495326429605484"
-0.25,"0.45992064476013184,0.36976954340934753,-0.2023789882659912","0.5171632170677185,0.3299911618232727,0.009350250475108624","0.411609947681427,0.3446817398071289,0.02352212928235531","0.34249767661094666,0.6142398118972778,-0.03873342275619507","0.4295359253883362,0.8621265888214111,-0.4229435324668884","0.532025933265686,0.356839120388031,-0.7467238903045654","0.5694420337677002,1.3667093515396118,0.04735148698091507","0.3811526596546173,1.3608092069625854,-0.04750775173306465"
-0.25,"0.46052464842796326,0.3706376254558563,-0.21913787722587585","0.5171138644218445,0.33022773265838623,-0.016908826306462288","0.4117467999458313,0.3450065553188324,-0.006282190326601267","0.3430080711841583,0.6147775650024414,-0.060678668320178986","0.43000030517578125,0.8620638251304626,-0.4264107346534729","0.5319848656654358,0.35624662041664124,-0.731361985206604","0.5711658000946045,1.3666170835494995,0.046356476843357086","0.383664071559906,1.360992431640625,-0.04653075709939003"
-0.25,"0.46214598417282104,0.37116530537605286,-0.15363730490207672","0.5172581076622009,0.3303508758544922,0.032931096851825714","0.4119865894317627,0.3451266884803772,0.052936356514692307","0.34336909651756287,0.6151809096336365,0.00797729380428791","0.42932409048080444,0.8616738319396973,-0.3111286461353302","0.5313392281532288,0.3562009930610657,-0.5768980979919434","0.5706974267959595,1.3658356666564941,0.03710442781448364","0.38395243883132935,1.3586465120315552,-0.03730154410004616"
-0.25,"0.4624103009700775,0.37400588393211365,-0.16489353775978088","0.517359733581543,0.3327925503253937,0.02690558135509491","0.41248393058776855,0.3472672402858734,0.04587779939174652","0.3436306118965149,0.6164010167121887,-0.006812074221670628","0.4281471371650696,0.8615836501121521,-0.34385526180267334","0.5308975577354431,0.35620447993278503,-0.6658809185028076","0.5695961117744446,1.365971326828003,0.03319582715630531","0.3834031820297241,1.3586026430130005,-0.033416979014873505"
-0.25,"0.4629426598548889,0.3744560182094574,-0.20821276307106018","0.5177127718925476,0.33387207984924316,-0.021433493122458458","0.413625568151474,0.34925052523612976,-0.009050733409821987","0.34392669796943665,0.6173168420791626,-0.06454406678676605","0.4279344081878662,0.8616642355918884,-0.42612966895103455","0.5299214124679565,0.35673531889915466,-0.7459627985954285","0.5695034861564636,1.3703042268753052,0.03573183715343475","0.3833708167076111,1.3634707927703857,-0.035943370312452316"
-0.25,"0.4626060128211975,0.37278875708580017,-0.22432036697864532","0.5170983076095581,0.3334038257598877,-0.025102585554122925","0.41354984045028687,0.3491521179676056,-0.010230187326669693","0.3437841236591339,0.6177792549133301,-0.06964387744665146","0.4279157221317291,0.862908661365509,-0.4514993727207184","0.5295141339302063,0.35840657353401184,-0.7838064432144165","0.5694385766983032,1.373694896697998,0.03759842365980148","0.3833240568637848,1.3663884401321411,-0.037806592881679535"
-0.25,"0.46120959520339966,0.37149757146835327,-0.2207249402999878","0.5167263746261597,0.33188775181770325,-0.024322310462594032","0.41340407729148865,0.34859171509742737,-0.00677525345236063","0.34371286630630493,0.6175350546836853,-0.06487894803285599","0.42742347717285156,0.8612015843391418,-0.39227139949798584","0.5299266576766968,0.35816681385040283,-0.6518291234970093","0.5689155459403992,1.371964931488037,0.03611142188310623","0.3828273117542267,1.3647732734680176,-0.0363486148416996"
