gesture,[0],[7],[8],[12],[14],[16],[23],[24]
-0.25,"0.419830858707428,0.31383606791496277,-0.3239191174507141","0.4667395055294037,0.25909423828125,-0.08803968876600266","0.3617841303348541,0.2922770082950592,-0.1312926560640335","0.3002881109714508,0.5636692643165588,-0.18902334570884705","0.40029460191726685,0.8674981594085693,-0.5472208857536316","0.5247491598129272,0.3673289716243744,-0.7932433485984802","0.5391450524330139,1.2804300785064697,0.058568429201841354","0.36088496446609497,1.2665541172027588,-0.05898944288492203"
-0.25,"0.421591579914093,0.28976738452911377,-0.3328692615032196","0.4678357243537903,0.24405132234096527,-0.10889381170272827","0.35895395278930664,0.26908451318740845,-0.15086472034454346","0.2970527708530426,0.5623368620872498,-0.22304101288318634","0.3900141417980194,0.883392333984375,-0.5816174745559692","0.5054895281791687,0.3489448130130768,-0.8910606503486633","0.5484721064567566,1.2919706106185913,0.058541715145111084","0.3612425625324249,1.2851672172546387,-0.0589783675968647"
-0.25,"0.4236636161804199,0.2826016843318939,-0.32785287499427795","0.46946850419044495,0.2410053312778473,-0.08792898803949356","0.35831576585769653,0.2623150646686554,-0.13139694929122925","0.29672032594680786,0.5620232224464417,-0.209304541349411","0.3881693482398987,0.8704226016998291,-0.5788124203681946","0.5042515993118286,0.3354581892490387,-0.9046622514724731","0.5577958822250366,1.299378514289856,0.058296430855989456","0.3617226183414459,1.293506145477295,-0.05874202772974968"
-0.25,"0.42343592643737793,0.27988651394844055,-0.31960293650627136","0.4706591069698334,0.2396591454744339,-0.07645232230424881","0.357183039188385,0.25890815258026123,-0.12124235928058624","0.29640695452690125,0.5603405833244324,-0.2010592520236969","0.39095911383628845,0.8534144759178162,-0.5614811182022095","0.5038779377937317,0.32053035497665405,-0.8868857622146606","0.5587488412857056,1.3001219034194946,0.0591830313205719","0.36115747690200806,1.2932379245758057,-0.05967521667480469"
-0.25,"0.4256179928779602,0.28131869435310364,-0.31212547421455383","0.4733852446079254,0.24233856797218323,-0.0643106997013092","0.3574824035167694,0.2592226564884186,-0.10729268938302994","0.29781386256217957,0.5569794178009033,-0.18877308070659637","0.3958858847618103,0.8235303163528442,-0.5580762028694153","0.503581166267395,0.31686609983444214,-0.8885511159896851","0.5694197416305542,1.2950860261917114,0.06955905258655548","0.3691798150539398,1.2923492193222046,-0.06995503604412079"
-0.25,"0.4289816915988922,0.2873736619949341,-0.3071691393852234","0.47492676973342896,0.25047630071640015,-0.07077796757221222","0.3584142029285431,0.26520273089408875,-0.11093523353338242","0.29880547523498535,0.5544928908348083,-0.186926931142807","0.3992549479007721,0.808931827545166,-0.5551244616508484","0.5051717758178711,0.3118528425693512,-0.8828814625740051","0.566430389881134,1.2919055223464966,0.06695748120546341","0.3711448311805725,1.2897309064865112,-0.06737936288118362"
-0.25,"0.4284822344779968,0.2908804416656494,-0.28093695640563965","0.47473835945129395,0.2549484670162201,-0.023391641676425934","0.36044204235076904,0.26784369349479675,-0.07765299081802368","0.30343034863471985,0.553441047668457,-0.18257376551628113","0.3997226655483246,0.7817239761352539,-0.6033191084861755","0.50441575050354,0.30953559279441833,-0.9944866895675659","0.5650349855422974,1.2662508487701416,0.0812067911028862","0.3712165951728821,1.2743760347366333,-0.0816899761557579"
-0.25,"0.42808467149734497,0.29321351647377014,-0.2761097550392151","0.47458767890930176,0.25654613971710205,-0.02183082327246666","0.36411112546920776,0.26821500062942505,-0.0734192430973053","0.30922242999076843,0.5519193410873413,-0.18132777512073517","0.40153470635414124,0.7571133971214294,-0.5955955386161804","0.5023012757301331,0.30986806750297546,-0.9794757962226868","0.5593761205673218,1.2250146865844727,0.07779765129089355","0.3712194561958313,1.2369277477264404,-0.07833177596330643"
-0.25,"0.43141692876815796,0.30740299820899963,-0.285704106092453","0.47848281264305115,0.2703290283679962,-0.017231736332178116","0.3705168664455414,0.28006768226623535,-0.0691167563199997","0.31485626101493835,0.5518291592597961,-0.1462509036064148","0.4050813317298889,0.7300772070884705,-0.5844224691390991","0.49954837560653687,0.31182312965393066,-0.9988827705383301","0.5593419671058655,1.2300595045089722,0.07711796462535858","0.3780197501182556,1.2401039600372314,-0.07773052155971527"
-0.25,"0.43202894926071167,0.32664236426353455,-0.24138954281806946","0.4848480820655823,0.29421207308769226,0.017717812210321426","0.37628012895584106,0.29452958703041077,-0.019400708377361298","0.321550190448761,0.5518957376480103,-0.1016325131058693","0.40912070870399475,0.7177209854125977,-0.4839245676994324","0.4976685047149658,0.31388601660728455,-0.8702492713928223","0.5590296983718872,1.2311919927597046,0.06949245929718018","0.37975192070007324,1.2390838861465454,-0.07027795165777206"
-0.25,"0.43494486808776855,0.3308740556240082,-0.22073058784008026","0.4870483875274658,0.30570459365844727,0.029204409569501877","0.3814762830734253,0.30198124051094055,-0.016762625426054","0.32804545760154724,0.5519354939460754,-0.10408501327037811","0.40948715806007385,0.7100388407707214,-0.4909602701663971","0.49771204590797424,0.3162567913532257,-0.8783758282661438","0.5505279302597046,1.2164143323898315,0.06895171105861664","0.3801228404045105,1.2237001657485962,-0.06981335580348969"
-0.25,"0.436739057302475,0.33980271220207214,-0.08010204136371613","0.4863830506801605,0.3203124701976776,0.16561713814735413","0.3825022280216217,0.31233328580856323,0.11814489215612411","0.3309006690979004,0.5522967576980591,0.005337245762348175","0.4098617136478424,0.7065948247909546,-0.3375147879123688","0.4965853691101074,0.3211548924446106,-0.6605008840560913","0.5432804822921753,1.2051920890808105,0.06580313295125961","0.3796939253807068,1.2119371891021729,-0.06651216000318527"
-0.25,"0.44035011529922485,0.3591677248477936,-0.19006194174289703","0.4859415590763092,0.3363589942455292,0.08066251128911972","0.38447579741477966,0.3299652934074402,0.010992882773280144","0.3335716128349304,0.56111079454422,-0.057065319269895554","0.41288718581199646,0.6992161273956299,-0.46603909134864807","0.49737483263015747,0.3256741762161255,-0.8720983266830444","0.5411266684532166,1.2082905769348145,0.06538494676351547","0.3789486289024353,1.2160570621490479,-0.06607092171907425"
-0.25,"0.4427719712257385,0.37141668796539307,-0.17442096769809723","0.48559466004371643,0.3471653163433075,0.08363573998212814","0.3869462311267853,0.3403302729129791,0.03617391362786293","0.333888441324234,0.5640050172805786,-0.04268760234117508","0.41438454389572144,0.6987097263336182,-0.43652772903442383","0.49775123596191406,0.33144411444664,-0.8447908163070679","0.5391215682029724,1.1808629035949707,0.06503162533044815","0.3787544369697571,1.1931098699569702,-0.06561955064535141"
-0.25,"0.4432934820652008,0.38011693954467773,-0.15717558562755585","0.485395610332489,0.3542085886001587,0.12569086253643036","0.38859570026397705,0.3513374626636505,0.05055323988199234","0.3334112763404846,0.5670186281204224,-0.054780323058366776","0.4171677231788635,0.6959824562072754,-0.45153650641441345","0.5007480382919312,0.331617534160614,-0.8342887163162231","0.535731315612793,1.172328233718872,0.07606322318315506","0.376619815826416,1.1871603727340698,-0.0763058289885521"
-0.25,"0.4435237944126129,0.3818915784358978,-0.16141162812709808","0.48543962836265564,0.35581180453300476,0.11919454485177994","0.38907888531684875,0.3591077923774719,0.04102011397480965","0.333255410194397,0.5771369338035583,-0.06610752642154694","0.42304810881614685,0.6932681202888489,-0.44999948143959045","0.516480028629303,0.32883167266845703,-0.8030729293823242","0.5346385836601257,1.1792962551116943,0.08200189471244812","0.372812956571579,1.1916179656982422,-0.08209267258644104"
-0.25,"0.44474053382873535,0.38309016823768616,-0.1918247640132904","0.48538738489151,0.3605491518974304,0.1090003028512001","0.3889995217323303,0.3639218211174011,-0.009081270545721054","0.33321306109428406,0.5818832516670227,-0.11446976661682129","0.4236619472503662,0.6899603605270386,-0.4698719382286072","0.5427011251449585,0.31328997015953064,-0.7963051795959473","0.5328182578086853,1.184084177017212,0.0802227109670639","0.3720684051513672,1.1955450773239136,-0.08039189875125885"
-0.25,"0.44445204734802246,0.38047608733177185,-0.3180254399776459","0.4853111803531647,0.36489224433898926,-0.0040731108747422695","0.38890713453292847,0.36533135175704956,-0.08240418136119843","0.3330681025981903,0.5869882702827454,-0.17241647839546204","0.42498746514320374,0.682249903678894,-0.5719224214553833","0.5677435994148254,0.29888561367988586,-0.9198055267333984","0.5317426919937134,1.2087700366973877,0.07099627703428268","0.37153270840644836,1.2099411487579346,-0.07151538878679276"
-0.25,"0.4453310966491699,0.3818625509738922,-0.3367862105369568","0.48612985014915466,0.3678620755672455,-0.0331849604845047","0.38900983333587646,0.37000176310539246,-0.10382632166147232","0.33341366052627563,0.5900804996490479,-0.18481434881687164","0.43132948875427246,0.6625482439994812,-0.597169041633606","0.5991031527519226,0.2857649326324463,-0.9300879240036011","0.5353480577468872,1.2165933847427368,0.06711933016777039","0.37327876687049866,1.2175188064575195,-0.06772743165493011"
-0.25,"0.4480971693992615,0.3856613039970398,-0.3805028796195984","0.4867607653141022,0.3719326853752136,-0.08019489049911499","0.39055711030960083,0.38028454780578613,-0.1654827892780304","0.3349425196647644,0.5933126211166382,-0.24474970996379852","0.4362272620201111,0.652761697769165,-0.6874837279319763","0.6134592294692993,0.2800472378730774,-1.0346659421920776","0.538502037525177,1.2192707061767578,0.06690911203622818","0.37577855587005615,1.2226179838180542,-0.06753765791654587"
-0.25,"0.44797998666763306,0.38735097646713257,-0.3880680501461029","0.4868866801261902,0.37063509225845337,-0.09910239279270172","0.3905998766422272,0.3797629177570343,-0.16728858649730682","0.33604034781455994,0.5922690033912659,-0.2327464371919632","0.43718209862709045,0.6544415354728699,-0.6616076231002808","0.6151426434516907,0.2833977937698364,-1.0166146755218506","0.5389764904975891,1.2182717323303223,0.06155741959810257","0.37727853655815125,1.2219542264938354,-0.06219508498907089"
-0.25,"0.4477859437465668,0.3873603940010071,-0.3702012598514557","0.4868324398994446,0.3699534833431244,-0.08194200694561005","0.39042049646377563,0.37741219997406006,-0.14514875411987305","0.3361145853996277,0.5888367891311646,-0.21829035878181458","0.438995897769928,0.657658576965332,-0.6539684534072876","0.6086539626121521,0.2848249077796936,-1.029783844947815","0.5390230417251587,1.2053587436676025,0.06159145385026932","0.37814250588417053,1.211052417755127,-0.06222652643918991"
-0.25,"0.44841018319129944,0.38776496052742004,-0.3537295460700989","0.48798054456710815,0.36972418427467346,-0.07363153249025345","0.39072948694229126,0.3770585358142853,-0.14421354234218597","0.3360099494457245,0.5886749029159546,-0.19823069870471954","0.43989047408103943,0.6586199998855591,-0.6328566074371338","0.5978782176971436,0.28653213381767273,-0.9900572896003723","0.5394814014434814,1.204479694366455,0.0626012533903122","0.37859898805618286,1.2102373838424683,-0.06320886313915253"
-0.25,"0.44858211278915405,0.38800469040870667,-0.2847650647163391","0.48787975311279297,0.3689018785953522,-0.018049094825983047","0.39128509163856506,0.3771789073944092,-0.08856771886348724","0.33440473675727844,0.5885216593742371,-0.14625969529151917","0.43934184312820435,0.6631373763084412,-0.5573786497116089","0.585620641708374,0.2876279950141907,-0.9241054654121399","0.5394920110702515,1.1866451501846313,0.06243014335632324","0.378830224275589,1.141300082206726,-0.06300272047519684"
-0.25,"0.44932740926742554,0.38851630687713623,-0.2857147753238678","0.4878300130367279,0.36853721737861633,-0.011378476396203041","0.39186808466911316,0.3764621317386627,-0.08792482316493988","0.3330558240413666,0.5902900695800781,-0.1490512490272522","0.4391191005706787,0.6635199189186096,-0.5609339475631714","0.5554991364479065,0.2906225323677063,-0.9424251317977905","0.5420877933502197,1.1887471675872803,0.062145791947841644","0.3809002637863159,1.1652055978775024,-0.06268372386693954"
-0.25,"0.45090827345848083,0.39066678285598755,-0.32258161902427673","0.4877479672431946,0.36818361282348633,-0.056406766176223755","0.39448103308677673,0.37376025319099426,-0.12815533578395844","0.3330268859863281,0.5871089100837708,-0.15541081130504608","0.43603307008743286,0.664095401763916,-0.5624932050704956","0.5277312994003296,0.30121973156929016,-0.9638317227363586","0.5447136163711548,1.155682921409607,0.057318706065416336","0.3890532851219177,1.1075308322906494,-0.057801343500614166"
-0.25,"0.4544777274131775,0.38941842317581177,-0.3041874170303345","0.48783546686172485,0.3637712597846985,-0.050362516194581985","0.3949076533317566,0.3701910972595215,-0.12042643874883652","0.33293232321739197,0.5870949029922485,-0.14630021154880524","0.4269792139530182,0.6671727895736694,-0.5423917174339294","0.5095901489257812,0.31866613030433655,-0.929096519947052","0.5520085096359253,1.1574952602386475,0.0565989725291729","0.3972437381744385,1.1083476543426514,-0.057089097797870636"
-0.25,"0.4536880850791931,0.38818761706352234,-0.30436140298843384","0.48560142517089844,0.361825168132782,-0.05822762846946716","0.394853800535202,0.3630082309246063,-0.12442274391651154","0.33293581008911133,0.5870147943496704,-0.151815265417099","0.42111754417419434,0.6702202558517456,-0.5207098722457886","0.4964417517185211,0.3294910490512848,-0.8417497873306274","0.5543550848960876,1.1582670211791992,0.055586617439985275","0.4024394154548645,1.10842764377594,-0.0560789480805397"
-0.25,"0.45086830854415894,0.3869677186012268,-0.30166783928871155","0.48510313034057617,0.3596254885196686,-0.05975286290049553","0.3947504162788391,0.3604937195777893,-0.11862845718860626","0.3344668447971344,0.5870310664176941,-0.14689390361309052","0.4199446141719818,0.6706820726394653,-0.48610466718673706","0.4888741970062256,0.338835746049881,-0.7790732979774475","0.5557312369346619,1.1545602083206177,0.04740205779671669","0.40478619933128357,1.1025594472885132,-0.04793556034564972"
-0.25,"0.45166316628456116,0.386862188577652,-0.29963162541389465","0.48646292090415955,0.3559958040714264,-0.07103675603866577","0.3955673575401306,0.3605119585990906,-0.11996790021657944","0.3357488512992859,0.5888189673423767,-0.1461089700460434","0.41936296224594116,0.6711945533752441,-0.45947661995887756","0.48849400877952576,0.33739644289016724,-0.7208036780357361","0.5590271949768066,1.1627362966537476,0.03582973778247833","0.4061683714389801,1.1111875772476196,-0.03643288090825081"
-0.25,"0.4504240155220032,0.371957391500473,-0.2990465760231018","0.4860924780368805,0.34913015365600586,-0.05721784755587578","0.3949030637741089,0.3527206778526306,-0.11593933403491974","0.3353637754917145,0.5844894051551819,-0.14415033161640167","0.41749653220176697,0.671563982963562,-0.4868704676628113","0.49485427141189575,0.3356407880783081,-0.7950648069381714","0.5515584945678711,1.1285556554794312,0.03795715421438217","0.40556907653808594,1.0946191549301147,-0.03852057829499245"
-0.25,"0.44697585701942444,0.3709692656993866,-0.3009803593158722","0.48353439569473267,0.3489437401294708,-0.05656343698501587","0.3947162926197052,0.3524456322193146,-0.12337632477283478","0.3329683840274811,0.5845642685890198,-0.15434308350086212","0.417356014251709,0.671876847743988,-0.4900650978088379","0.5003493428230286,0.33490943908691406,-0.8177362680435181","0.543023407459259,1.1318615674972534,0.03894412890076637","0.40136879682540894,1.1040210723876953,-0.03951156884431839"
-0.25,"0.44661054015159607,0.3712426424026489,-0.2772163152694702","0.48291558027267456,0.34962525963783264,-0.03596431016921997","0.39440760016441345,0.3527345657348633,-0.10214929282665253","0.33187755942344666,0.5861208438873291,-0.13660962879657745","0.41661638021469116,0.6745324730873108,-0.4781738817691803","0.5091251134872437,0.3338063657283783,-0.7669894099235535","0.5359953045845032,1.137091040611267,0.03590457886457443","0.39595964550971985,1.1098616123199463,-0.03651532158255577"
-0.25,"0.4401648938655853,0.37071579694747925,-0.31702426075935364","0.4798455238342285,0.3486003577709198,-0.06022055819630623","0.39157408475875854,0.3536294102668762,-0.12386977672576904","0.33141928911209106,0.5876717567443848,-0.16916318237781525","0.41581717133522034,0.6761472225189209,-0.53908771276474","0.5330954790115356,0.3253752291202545,-0.829027533531189","0.536544919013977,1.1650385856628418,0.03647151589393616","0.3946368098258972,1.113340973854065,-0.03709202632308006"
-0.25,"0.4390643239021301,0.3655419945716858,-0.33833590149879456","0.47774162888526917,0.34714657068252563,-0.0752350315451622","0.38736671209335327,0.35367265343666077,-0.14060552418231964","0.3303835690021515,0.5880846381187439,-0.19669274985790253","0.4159889817237854,0.6761896014213562,-0.5818110704421997","0.5617963075637817,0.3167794942855835,-0.8850327730178833","0.5365551710128784,1.172156572341919,0.03686156123876572","0.39187005162239075,1.1157768964767456,-0.037437163293361664"
-0.25,"0.43801912665367126,0.36442914605140686,-0.3340338170528412","0.47407856583595276,0.34716805815696716,-0.0832974761724472","0.3845438063144684,0.3538148105144501,-0.15086612105369568","0.3292909860610962,0.5880787372589111,-0.19769999384880066","0.419490247964859,0.6762153506278992,-0.5671784281730652","0.5851887464523315,0.31385883688926697,-0.8669987916946411","0.5347391366958618,1.1340272426605225,0.0370170995593071","0.392000287771225,1.113757610321045,-0.03759687393903732"
-0.25,"0.4382878839969635,0.36503541469573975,-0.382077693939209","0.4738948345184326,0.3486189544200897,-0.11163339763879776","0.38357728719711304,0.3543252646923065,-0.19084586203098297","0.3287578225135803,0.587939977645874,-0.24810314178466797","0.43431544303894043,0.6647628545761108,-0.6605808138847351","0.6076158881187439,0.3083108067512512,-0.9835990071296692","0.5351945757865906,1.1344836950302124,0.045339956879615784","0.39159756898880005,1.1084085702896118,-0.045894451439380646"
-0.25,"0.43844398856163025,0.36529624462127686,-0.39368921518325806","0.4741226136684418,0.3489874601364136,-0.13634009659290314","0.3827596604824066,0.3543832004070282,-0.20395545661449432","0.3276773691177368,0.5875434279441833,-0.25504788756370544","0.4419418275356293,0.6560028791427612,-0.6502822637557983","0.6187819242477417,0.3044072985649109,-0.9594785571098328","0.5355198383331299,1.1540484428405762,0.04755588620901108","0.38998815417289734,1.108630657196045,-0.048144496977329254"
-0.25,"0.4384848475456238,0.3655775189399719,-0.40789300203323364","0.4741992950439453,0.3499959409236908,-0.14069345593452454","0.38208436965942383,0.35493847727775574,-0.20701399445533752","0.3276335895061493,0.5875386595726013,-0.25759267807006836","0.44778555631637573,0.6487286686897278,-0.6554420590400696","0.6269752979278564,0.3027442991733551,-0.9646478891372681","0.5356196165084839,1.1707289218902588,0.0475325733423233","0.38815250992774963,1.1719324588775635,-0.048126742243766785"
-0.25,"0.4385509490966797,0.3660644590854645,-0.40111374855041504","0.47479432821273804,0.3503711521625519,-0.13712580502033234","0.3817980885505676,0.35500821471214294,-0.2072163075208664","0.32765763998031616,0.5875765681266785,-0.25834450125694275","0.44936880469322205,0.6501443386077881,-0.6513274908065796","0.6231669783592224,0.3014066815376282,-0.9621937870979309","0.5385539531707764,1.1738159656524658,0.04825759679079056","0.38872861862182617,1.170043706893921,-0.04885982722043991"
-0.25,"0.43864649534225464,0.36777347326278687,-0.34813761711120605","0.4751635193824768,0.3510442078113556,-0.09744283556938171","0.3818022608757019,0.3555275797843933,-0.1716865599155426","0.3281586766242981,0.587689220905304,-0.22997352480888367","0.44761887192726135,0.6549762487411499,-0.6007448434829712","0.6130863428115845,0.30122825503349304,-0.8907791376113892","0.5400217771530151,1.173740267753601,0.048016708344221115","0.39134496450424194,1.1525871753692627,-0.0486191026866436"
-0.25,"0.4394465386867523,0.3674491047859192,-0.30518996715545654","0.4753166139125824,0.3505057096481323,-0.032459232956171036","0.3818700611591339,0.3552685081958771,-0.11660967767238617","0.32828110456466675,0.5875408053398132,-0.18435001373291016","0.44703254103660583,0.6684818267822266,-0.5671379566192627","0.5940613746643066,0.30165496468544006,-0.864517867565155","0.5404151678085327,1.1718214750289917,0.048332858830690384","0.3910696506500244,1.1653414964675903,-0.04891319200396538"
-0.25,"0.4418090879917145,0.36772629618644714,-0.2720150649547577","0.4757046699523926,0.3502233624458313,0.0022020821925252676","0.3826225697994232,0.35508304834365845,-0.0794985294342041","0.32829049229621887,0.588526725769043,-0.13891549408435822","0.44609299302101135,0.6759738326072693,-0.5285021066665649","0.556485116481781,0.3075965642929077,-0.8544228672981262","0.5423136353492737,1.1701864004135132,0.048691220581531525","0.3918064832687378,1.1430104970932007,-0.049244556576013565"
-0.25,"0.4491003155708313,0.36877599358558655,-0.267257422208786","0.48204389214515686,0.35033029317855835,0.014598946087062359","0.38578373193740845,0.3550867438316345,-0.0832691341638565","0.328154057264328,0.5889423489570618,-0.1466149091720581","0.44526344537734985,0.677339494228363,-0.534138023853302","0.525312066078186,0.3186008334159851,-0.8636137843132019","0.5427265763282776,1.1688789129257202,0.06397952139377594","0.39208728075027466,1.1339482069015503,-0.06435853242874146"
-0.25,"0.4490529000759125,0.3669385612010956,-0.27695050835609436","0.48116350173950195,0.34704193472862244,-0.0030802825931459665","0.38621747493743896,0.35104233026504517,-0.08862997591495514","0.3281652331352234,0.5878823399543762,-0.15326616168022156","0.4445507526397705,0.6789013147354126,-0.5352335572242737","0.5018511414527893,0.32750552892684937,-0.8676632642745972","0.5416795015335083,1.1675463914871216,0.06384481489658356","0.3904431462287903,1.1622350215911865,-0.0642518624663353"
-0.25,"0.4487801194190979,0.3679179847240448,-0.28569257259368896","0.4793868064880371,0.3480980396270752,-0.01412813551723957","0.3865775167942047,0.35133326053619385,-0.09274380654096603","0.32823890447616577,0.5879251956939697,-0.14508603513240814","0.4443531930446625,0.6798478960990906,-0.5133416056632996","0.4844666123390198,0.345871239900589,-0.8706912994384766","0.5423584580421448,1.1685571670532227,0.06296057999134064","0.3906237483024597,1.1813017129898071,-0.06338216364383698"
-0.25,"0.4486978054046631,0.3682626187801361,-0.2773151993751526","0.4797198176383972,0.34852367639541626,-0.00990945752710104","0.38708722591400146,0.3525044023990631,-0.07510057836771011","0.3295174241065979,0.5874717235565186,-0.12278331816196442","0.4398738741874695,0.6821760535240173,-0.5084482431411743","0.48038023710250854,0.3591959774494171,-0.8816899061203003","0.5443419814109802,1.168724536895752,0.058807678520679474","0.3918837308883667,1.150734305381775,-0.059229593724012375"
-0.25,"0.4458557963371277,0.36779382824897766,-0.32517850399017334","0.47760453820228577,0.3478529155254364,-0.05411878228187561","0.387079119682312,0.35258808732032776,-0.13270458579063416","0.3289802372455597,0.586297333240509,-0.18959102034568787","0.4397428631782532,0.6845290064811707,-0.5801746845245361","0.4874664843082428,0.3543488085269928,-0.965743899345398","0.5406332015991211,1.1595327854156494,0.06608906388282776","0.38948217034339905,1.132459044456482,-0.0664852187037468"
-0.25,"0.445770800113678,0.36919105052948,-0.3444759249687195","0.478335440158844,0.3495520353317261,-0.05716773867607117","0.38707736134529114,0.35312408208847046,-0.14182904362678528","0.3274267911911011,0.5864572525024414,-0.1945367157459259","0.4397056996822357,0.6855685114860535,-0.6021818518638611","0.4976048469543457,0.35186371207237244,-1.009467363357544","0.5398529767990112,1.1587638854980469,0.0672205239534378","0.38950780034065247,1.1293195486068726,-0.06758661568164825"
-0.25,"0.44415417313575745,0.3721051514148712,-0.3473075330257416","0.4781048893928528,0.35074397921562195,-0.05795074626803398","0.3868448734283447,0.3532640337944031,-0.13871607184410095","0.32696789503097534,0.5859048366546631,-0.17925001680850983","0.43809160590171814,0.6886505484580994,-0.5904985666275024","0.5063580274581909,0.3498023450374603,-0.9820694923400879","0.5399078726768494,1.1673648357391357,0.05983284115791321","0.3887118697166443,1.129409909248352,-0.060257963836193085"
-0.25,"0.4423767030239105,0.37187954783439636,-0.3644179701805115","0.477226197719574,0.35093533992767334,-0.08645614981651306","0.3855169117450714,0.354250431060791,-0.15367300808429718","0.32679376006126404,0.585935652256012,-0.2023179829120636","0.4367009103298187,0.6900399327278137,-0.6108309626579285","0.5356723070144653,0.33853471279144287,-0.9810864329338074","0.5390753149986267,1.171962857246399,0.05749494582414627","0.3856390118598938,1.1744028329849243,-0.0579494945704937"
-0.25,"0.4402279853820801,0.3691540062427521,-0.3703695833683014","0.47530895471572876,0.3499954342842102,-0.09997960925102234","0.3835364878177643,0.3539502024650574,-0.16477003693580627","0.3267606794834137,0.5849881768226624,-0.22508469223976135","0.4364570081233978,0.6896415948867798,-0.6459292769432068","0.5591291189193726,0.33149728178977966,-1.0081641674041748","0.5388916730880737,1.1710684299468994,0.05747288465499878","0.38602215051651,1.1381688117980957,-0.05792398378252983"
-0.25,"0.4400200843811035,0.36882835626602173,-0.3814566731452942","0.4742070138454437,0.3501766324043274,-0.10535204410552979","0.38301944732666016,0.35414060950279236,-0.17378440499305725","0.32688432931900024,0.5847179293632507,-0.23298379778862","0.4365665018558502,0.6894672513008118,-0.6480917930603027","0.5762684345245361,0.3270089328289032,-1.0014750957489014","0.5374405384063721,1.174656629562378,0.057546548545360565","0.3848206400871277,1.1722594499588013,-0.05800950527191162"
-0.25,"0.439990758895874,0.36865463852882385,-0.3733343482017517","0.47409576177597046,0.35036328434944153,-0.09538410604000092","0.3829738199710846,0.3543558716773987,-0.17023298144340515","0.32723382115364075,0.5843731164932251,-0.24651065468788147","0.43744173645973206,0.6893789768218994,-0.6714754700660706","0.5904764533042908,0.3258502185344696,-1.0261337757110596","0.5341962575912476,1.1757268905639648,0.06729511171579361","0.3809850811958313,1.182368278503418,-0.06768610328435898"
-0.25,"0.44000568985939026,0.36775699257850647,-0.4079079031944275","0.474123477935791,0.35023555159568787,-0.12532074749469757","0.382693886756897,0.3528227210044861,-0.2113163024187088","0.32725173234939575,0.584339439868927,-0.28762972354888916","0.43917030096054077,0.6855648756027222,-0.697639524936676","0.6050933003425598,0.32288533449172974,-1.0413999557495117","0.5370835065841675,1.1757879257202148,0.07312209159135818","0.38410183787345886,1.189343810081482,-0.07347236573696136"
-0.25,"0.44001874327659607,0.3664449155330658,-0.44222211837768555","0.47444385290145874,0.34928447008132935,-0.15655867755413055","0.3826870322227478,0.3511942923069,-0.23914575576782227","0.32869261503219604,0.5835174918174744,-0.30736058950424194","0.4457252621650696,0.6758399605751038,-0.721247673034668","0.6188257336616516,0.32052209973335266,-1.0717517137527466","0.5400509834289551,1.1777570247650146,0.07208909094333649","0.38884684443473816,1.1943703889846802,-0.07245859503746033"
-0.25,"0.43951383233070374,0.3662899136543274,-0.48488035798072815","0.47473853826522827,0.3487856984138489,-0.20092400908470154","0.38256001472473145,0.3504561185836792,-0.27533796429634094","0.32990938425064087,0.5831974744796753,-0.335300475358963","0.44824090600013733,0.6749619841575623,-0.7555950880050659","0.6216370463371277,0.32259857654571533,-1.13386869430542","0.5400674939155579,1.1803357601165771,0.07145360112190247","0.3900395631790161,1.195432186126709,-0.07182430475950241"
-0.25,"0.4394262433052063,0.3668866753578186,-0.4488016963005066","0.4747604429721832,0.3488399088382721,-0.16435694694519043","0.38255825638771057,0.35059231519699097,-0.2397116869688034","0.33200734853744507,0.5826566815376282,-0.30148249864578247","0.44804269075393677,0.6750483512878418,-0.717181384563446","0.6186867356300354,0.3226132094860077,-1.1000645160675049","0.5400620102882385,1.1806036233901978,0.0713084489107132","0.39063870906829834,1.1940248012542725,-0.07168800383806229"
-0.25,"0.43949562311172485,0.36653977632522583,-0.42383819818496704","0.4751558303833008,0.34896841645240784,-0.1315678060054779","0.3825647234916687,0.35026082396507263,-0.19863875210285187","0.33285731077194214,0.5804963707923889,-0.27613478899002075","0.4465915560722351,0.6785698533058167,-0.7118390202522278","0.6111547350883484,0.32194995880126953,-1.0731219053268433","0.5374712944030762,1.1813135147094727,0.0715252012014389","0.3866676092147827,1.193272352218628,-0.07194451987743378"
-0.25,"0.4396863877773285,0.3655075132846832,-0.4049702286720276","0.4762484133243561,0.34892845153808594,-0.10703637450933456","0.3827311396598816,0.3500598967075348,-0.15699559450149536","0.33292025327682495,0.5804911255836487,-0.22506096959114075","0.44244346022605896,0.686551570892334,-0.6688961386680603","0.5999444723129272,0.316765159368515,-1.058953046798706","0.5375000238418579,1.1863094568252563,0.06356077641248703","0.3831486999988556,1.1956294775009155,-0.06410406529903412"
-0.25,"0.44177156686782837,0.3659500479698181,-0.33156463503837585","0.4782188832759857,0.34873005747795105,-0.04227099195122719","0.3838346302509308,0.3504504859447479,-0.11289387941360474","0.33327412605285645,0.5808282494544983,-0.18174055218696594","0.4415454864501953,0.6883018016815186,-0.5928586721420288","0.5692510008811951,0.3116602599620819,-0.9583322405815125","0.5381375551223755,1.1916983127593994,0.062379904091358185","0.3822001516819,1.2015539407730103,-0.06290753185749054"
