gesture,[0],[7],[8],[12],[14],[16],[23],[24]
-0.5,"0.47905030846595764,0.5632110834121704,-0.14504213631153107","0.5189539194107056,0.5437842607498169,0.12195329368114471","0.45108991861343384,0.5552452206611633,0.08597782254219055","0.41802191734313965,0.7339038252830505,0.014573385939002037","0.5361360907554626,0.7722896337509155,-0.30379244685173035","0.6735727190971375,0.6130983233451843,-0.5958834886550903","0.5793924927711487,1.251263976097107,0.035320281982421875","0.4504636228084564,1.2567633390426636,-0.03564479202032089"
-0.5,"0.4787466526031494,0.56540846824646,-0.1191454529762268","0.5186175107955933,0.5486306548118591,0.188901886343956","0.44905319809913635,0.5573812127113342,0.12763912975788116","0.41816139221191406,0.7337989211082458,0.06021139770746231","0.5414897203445435,0.76957106590271,-0.28510767221450806","0.69434654712677,0.6121398210525513,-0.5733164548873901","0.5806244015693665,1.2433840036392212,0.03329414874315262","0.4509245455265045,1.24776291847229,-0.03365521878004074"
-0.5,"0.4783216416835785,0.5654410123825073,-0.18660953640937805","0.5181659460067749,0.5509167313575745,0.1324290782213211","0.4476695656776428,0.5584340691566467,0.08744271099567413","0.41805100440979004,0.7338098883628845,0.04089885205030441","0.5425266623497009,0.7677575945854187,-0.3006477653980255","0.7017439603805542,0.6135825514793396,-0.6421152353286743","0.5829824209213257,1.2260628938674927,0.02899814210832119","0.4539540708065033,1.2318501472473145,-0.029364991933107376"
-0.5,"0.47822967171669006,0.5666136145591736,-0.2606986463069916","0.518191933631897,0.5522428154945374,0.05967174097895622","0.4467150568962097,0.5606313943862915,0.009094245731830597","0.41803544759750366,0.7338094711303711,-0.027364308014512062","0.5459791421890259,0.7689261436462402,-0.3485056757926941","0.7071307301521301,0.6166099905967712,-0.6650267839431763","0.5836805105209351,1.232425570487976,0.02961559034883976","0.45453667640686035,1.2372031211853027,-0.029945995658636093"
-0.5,"0.4789188504219055,0.5697430372238159,-0.16295388340950012","0.5186623334884644,0.554183840751648,0.16194602847099304","0.4465940594673157,0.5620984435081482,0.12623533606529236","0.4188334345817566,0.733783483505249,0.06756711006164551","0.5473164916038513,0.7692505121231079,-0.28068166971206665","0.7018800377845764,0.6173842549324036,-0.6515644192695618","0.5838149785995483,1.2342851161956787,0.02554137632250786","0.4547763466835022,1.2375184297561646,-0.025926077738404274"
-0.5,"0.4803168773651123,0.5718772411346436,-0.2532802224159241","0.5201786756515503,0.555227518081665,0.05050987750291824","0.446643203496933,0.5634896755218506,0.0001146969007095322","0.41960400342941284,0.7337835431098938,-0.045953620225191116","0.546849250793457,0.7701835036277771,-0.36740005016326904","0.6933317184448242,0.6176233887672424,-0.6812590956687927","0.5838415622711182,1.2364506721496582,0.02661038562655449","0.4548514485359192,1.2390308380126953,-0.027000833302736282"
-0.5,"0.4812105596065521,0.572932779788971,-0.079361692070961","0.5215774774551392,0.5551267266273499,0.17643819749355316","0.44846779108047485,0.5635188817977905,0.14929553866386414","0.4221487045288086,0.7334469556808472,0.07429666817188263","0.546508252620697,0.7744287848472595,-0.2225845754146576","0.6771208643913269,0.6182068586349487,-0.4784022867679596","0.5861750841140747,1.2334704399108887,0.027123888954520226","0.45499294996261597,1.2362220287322998,-0.027475953102111816"
-0.5,"0.48237818479537964,0.5727888941764832,-0.10967212915420532","0.5226109027862549,0.5544298887252808,0.12006956338882446","0.4500516951084137,0.5629204511642456,0.08821011334657669","0.42387932538986206,0.7333904504776001,0.024984758347272873","0.5429003834724426,0.7856519818305969,-0.22971639037132263","0.6490616202354431,0.6182762384414673,-0.5176249146461487","0.5861649513244629,1.233871579170227,0.02980003133416176","0.45551109313964844,1.2365100383758545,-0.030069425702095032"
-0.5,"0.4839106500148773,0.573017954826355,-0.020214183256030083","0.5234941840171814,0.5524505376815796,0.21283933520317078","0.4544873833656311,0.56203293800354,0.1745843142271042","0.424910306930542,0.7321364283561707,0.09298928827047348","0.5409715175628662,0.785830020904541,-0.18653489649295807","0.6282488703727722,0.621727466583252,-0.43781089782714844","0.5860706567764282,1.228808879852295,0.03296052664518356","0.4555056691169739,1.2336230278015137,-0.033092740923166275"
-0.5,"0.4839276373386383,0.5726291537284851,-0.06196364015340805","0.5237554907798767,0.5496045351028442,0.19094237685203552","0.4568083882331848,0.5600278377532959,0.15508398413658142","0.4254381060600281,0.7317238450050354,0.0773337110877037","0.5307690501213074,0.78363037109375,-0.2195211946964264","0.5950867533683777,0.6224417090415955,-0.4873194098472595","0.5847419500350952,1.230031967163086,0.03343146666884422","0.4543581008911133,1.2341138124465942,-0.03355986624956131"
-0.5,"0.48316407203674316,0.5726019740104675,0.02090027555823326","0.5238823890686035,0.5493853092193604,0.28406286239624023","0.45846590399742126,0.559643566608429,0.24831923842430115","0.42624837160110474,0.7310482263565063,0.1443471908569336","0.5096220374107361,0.7795755863189697,-0.17152972519397736","0.5803223252296448,0.6221315860748291,-0.41636762022972107","0.5823005437850952,1.227752447128296,0.033564262092113495","0.4539088308811188,1.2316807508468628,-0.033715151250362396"
-0.5,"0.48270463943481445,0.5725067853927612,-0.03436046093702316","0.5252021551132202,0.5491473078727722,0.23312163352966309","0.45892438292503357,0.5595922470092773,0.19664771854877472","0.42625585198402405,0.7310478091239929,0.11396696418523788","0.5034834742546082,0.771492600440979,-0.2020515501499176","0.5725604295730591,0.6220623254776001,-0.44985294342041016","0.5822431445121765,1.2335203886032104,0.030403833836317062","0.4516603946685791,1.2343871593475342,-0.0305474903434515"
-0.25,"0.4859558939933777,0.5264304876327515,-0.5084391832351685","0.5495126843452454,0.5006614923477173,-0.2250753939151764","0.45202064514160156,0.5112987160682678,-0.18428626656532288","0.41526180505752563,0.7299360632896423,-0.14182330667972565","0.523235559463501,0.7717593908309937,-0.42670711874961853","0.665727972984314,0.537761390209198,-0.6711245775222778","0.6005758047103882,1.3143408298492432,-0.009531437419354916","0.4515317976474762,1.3048628568649292,0.009030475281178951"
-0.25,"0.4887155592441559,0.511303186416626,-0.36559781432151794","0.558784544467926,0.4884299337863922,-0.07440701872110367","0.45008859038352966,0.49683111906051636,-0.03636191040277481","0.41344672441482544,0.7306729555130005,-0.055082619190216064","0.5084232687950134,0.782591700553894,-0.29560744762420654","0.6812150478363037,0.5163434147834778,-0.544197142124176","0.6058858036994934,1.3364102840423584,-0.026189813390374184","0.4518282413482666,1.3226853609085083,0.025471258908510208"
-0.25,"0.48935383558273315,0.501920223236084,-0.4216226041316986","0.560783326625824,0.4845442771911621,-0.15407279133796692","0.449319988489151,0.4908073842525482,-0.08321870863437653","0.4137820601463318,0.7330074906349182,-0.04080718755722046","0.5064480304718018,0.7853160500526428,-0.30690938234329224","0.6832489967346191,0.508998453617096,-0.5658772587776184","0.6048263311386108,1.3521008491516113,-0.049587782472372055","0.45142340660095215,1.3324644565582275,0.04894690960645676"
-0.25,"0.4899102747440338,0.494039922952652,-0.3337254822254181","0.5568736791610718,0.4726952314376831,-0.0540873184800148","0.4478388726711273,0.48500874638557434,0.03575342148542404","0.4135620594024658,0.733622133731842,0.03572315722703934","0.5019801259040833,0.7984593510627747,-0.2995980381965637","0.6880146265029907,0.4989754855632782,-0.5892624855041504","0.614660918712616,1.3305530548095703,-0.03270017355680466","0.45328402519226074,1.3179175853729248,0.03208193928003311"
-0.25,"0.48986726999282837,0.4888914227485657,-0.398612916469574","0.5542758703231812,0.46618619561195374,-0.10280890762805939","0.44615763425827026,0.4829227924346924,-0.07331971824169159","0.4130370020866394,0.7316217422485352,-0.06573443859815598","0.49717459082603455,0.8260371685028076,-0.4181212782859802","0.6849287152290344,0.5025207996368408,-0.7235381603240967","0.6172226667404175,1.3219090700149536,-0.023736102506518364","0.45477786660194397,1.3115241527557373,0.023188119754195213"
-0.25,"0.4898410439491272,0.4828656017780304,-0.39284709095954895","0.5531516671180725,0.4628622829914093,-0.09326605498790741","0.44565701484680176,0.48011788725852966,-0.07920645922422409","0.4132966995239258,0.7323074340820312,-0.08740983158349991","0.49964970350265503,0.8206686973571777,-0.4730082154273987","0.6861995458602905,0.4877725839614868,-0.808540940284729","0.6351509094238281,1.3194960355758667,-0.018100213259458542","0.4706806540489197,1.3072466850280762,0.01759384758770466"
-0.25,"0.4905543327331543,0.48150837421417236,-0.279265820980072","0.5524622201919556,0.46177369356155396,-0.0172148197889328","0.4458722174167633,0.4805394411087036,-0.010521423071622849","0.4130142629146576,0.7302794456481934,-0.04893030971288681","0.5015355348587036,0.8261620402336121,-0.4123333990573883","0.6827190518379211,0.4747438132762909,-0.7149329781532288","0.6384970545768738,1.3048126697540283,-0.017111049965023994","0.4748518466949463,1.3027760982513428,0.016731934621930122"
-0.25,"0.4962266981601715,0.48493775725364685,-0.23799392580986023","0.5514883995056152,0.4667939841747284,0.034863103181123734","0.44692355394363403,0.4829285442829132,0.023058144375681877","0.41257041692733765,0.7303036451339722,-0.014674076810479164","0.5018547773361206,0.8432722091674805,-0.3572520911693573","0.661014974117279,0.4812529385089874,-0.641771137714386","0.6327192783355713,1.2978426218032837,-0.0038881213404238224","0.47317638993263245,1.2986034154891968,0.0036242646165192127"
-0.25,"0.4998959004878998,0.5034496188163757,-0.20513924956321716","0.5504166483879089,0.47716212272644043,0.03196585178375244","0.4505823254585266,0.492432564496994,0.022401081398129463","0.41408076882362366,0.7322816848754883,-0.01574900560081005","0.4999017119407654,0.8420565128326416,-0.33962327241897583","0.6302255392074585,0.4881305992603302,-0.6009477376937866","0.622487485408783,1.289381504058838,-0.0005266355583444238","0.46944189071655273,1.290183186531067,0.0003525179054122418"
-0.25,"0.5001671314239502,0.5191501975059509,-0.10186509788036346","0.5474532246589661,0.4956458508968353,0.13792185485363007","0.45435604453086853,0.5022725462913513,0.10947959125041962","0.4133782982826233,0.7440804243087769,0.016949234530329704","0.49717622995376587,0.8510908484458923,-0.3606587052345276","0.6010758876800537,0.4909133017063141,-0.6709713935852051","0.6154569387435913,1.2893091440200806,0.017152337357401848","0.46651333570480347,1.2898948192596436,-0.017272809520363808"
-0.25,"0.4980994760990143,0.5369705557823181,-0.11464325338602066","0.5441766381263733,0.5112591981887817,0.1066252812743187","0.45555463433265686,0.517433226108551,0.10091318190097809","0.41365617513656616,0.7504339218139648,0.03709094971418381","0.49024075269699097,0.8818527460098267,-0.32669833302497864","0.5826271772384644,0.530763566493988,-0.6631192564964294","0.6114493608474731,1.2867138385772705,0.015924647450447083","0.46526065468788147,1.2891043424606323,-0.01610908843576908"
-0.25,"0.4980083405971527,0.5546280741691589,-0.09240198880434036","0.5407434701919556,0.5289067029953003,0.13162273168563843","0.4565579891204834,0.5356156826019287,0.11487451940774918","0.41401681303977966,0.7580442428588867,0.04158008471131325","0.4898097515106201,0.8897855281829834,-0.32312220335006714","0.5753309726715088,0.5420157313346863,-0.6588091254234314","0.6093848347663879,1.2874418497085571,0.02078200876712799","0.46170276403427124,1.290667176246643,-0.020967351272702217"
-0.25,"0.4960569739341736,0.5652337074279785,-0.045857127755880356","0.5378669500350952,0.541048526763916,0.16007587313652039","0.45650070905685425,0.5488024950027466,0.14842674136161804","0.4140447676181793,0.7662588357925415,0.07273416966199875","0.4907342791557312,0.8964200615882874,-0.2599518299102783","0.5710553526878357,0.555065393447876,-0.5413100719451904","0.6056051254272461,1.2877581119537354,0.019261393696069717","0.45773085951805115,1.2925695180892944,-0.019478410482406616"
-0.25,"0.4950125217437744,0.570513904094696,-0.08168896287679672","0.5349710583686829,0.5436813831329346,0.1308005303144455","0.4564127027988434,0.555787980556488,0.07687383145093918","0.4141536355018616,0.7723042964935303,0.004164290614426136","0.4917364716529846,0.8954365253448486,-0.3610835671424866","0.5770912170410156,0.5704811811447144,-0.7060154676437378","0.5997594594955444,1.2954124212265015,0.027320723980665207","0.4540117681026459,1.2994294166564941,-0.027549535036087036"
-0.25,"0.49387508630752563,0.569073498249054,-0.16150672733783722","0.5331664681434631,0.548044741153717,0.05000278353691101","0.4566752314567566,0.5562511682510376,0.03297295421361923","0.41543182730674744,0.7720467448234558,-0.023974811658263206","0.5048571825027466,0.8485652208328247,-0.3529556393623352","0.5780597925186157,0.5636737942695618,-0.6689883470535278","0.5921640992164612,1.2957342863082886,0.026726428419351578","0.45267701148986816,1.2988542318344116,-0.02697835862636566"
-0.25,"0.4936414659023285,0.5696547627449036,-0.008109437301754951","0.5318699479103088,0.5507534146308899,0.22904308140277863","0.45663005113601685,0.5603200197219849,0.20799310505390167","0.4169654846191406,0.7703538537025452,0.12553228437900543","0.536159873008728,0.7476516962051392,-0.14296121895313263","0.628817081451416,0.5265948176383972,-0.3082546591758728","0.5859648585319519,1.2920207977294922,0.02491162344813347","0.45289549231529236,1.2974978685379028,-0.02518296241760254"
-0.25,"0.49250274896621704,0.5699021220207214,-0.05707152560353279","0.5312398076057434,0.5497283935546875,0.1600075662136078","0.4565622806549072,0.562370777130127,0.13171908259391785","0.41873401403427124,0.7692270874977112,0.022488411515951157","0.5381512641906738,0.7470288872718811,-0.30748483538627625","0.672981858253479,0.5104593634605408,-0.3140283524990082","0.588351845741272,1.2921340465545654,0.03610115870833397","0.4556688666343689,1.2988773584365845,-0.03649045526981354"
-0.25,"0.4925125241279602,0.5725538730621338,-0.09480910003185272","0.5305598378181458,0.5533158779144287,0.1665903776884079","0.4565219283103943,0.5652920007705688,0.1310444325208664","0.4187295436859131,0.7653388977050781,0.0076656648889184","0.5404306650161743,0.7405540347099304,-0.3146055340766907","0.7023059129714966,0.4999578595161438,-0.4830193519592285","0.5898009538650513,1.2880940437316895,0.04720660671591759","0.45897993445396423,1.2985912561416626,-0.04762139916419983"
-0.25,"0.49448055028915405,0.575382649898529,-0.07753226906061172","0.5298651456832886,0.5557212233543396,0.1865122765302658","0.4567399024963379,0.567159116268158,0.1170351505279541","0.41991788148880005,0.7612374424934387,-0.001912442035973072","0.5456380844116211,0.7344035506248474,-0.31461548805236816","0.706312894821167,0.4945051968097687,-0.5004001259803772","0.5898397564888,1.2929489612579346,0.05295376107096672","0.4593784809112549,1.304992914199829,-0.053407274186611176"
-0.25,"0.494733989238739,0.5741451382637024,-0.0934353619813919","0.5297996401786804,0.5548457503318787,0.16581971943378448","0.4567538797855377,0.5664358139038086,0.10848097503185272","0.4216296672821045,0.7605944275856018,0.0011911491164937615","0.5511066913604736,0.7285991311073303,-0.31191855669021606","0.6983803510665894,0.4977782666683197,-0.5017579793930054","0.5894389152526855,1.2935569286346436,0.0481133759021759","0.460955947637558,1.3071272373199463,-0.04853201285004616"
-0.25,"0.4948813319206238,0.5722490549087524,-0.1886092722415924","0.530714750289917,0.5536428689956665,0.06888396292924881","0.4567384719848633,0.5650297403335571,0.031049096956849098","0.4216504693031311,0.7604191303253174,-0.03993051499128342","0.547167181968689,0.7398216128349304,-0.3692704737186432","0.6853912472724915,0.4980340600013733,-0.5717411637306213","0.5899313688278198,1.2966355085372925,0.043186791241168976","0.46093112230300903,1.3088864088058472,-0.043601058423519135"
-0.25,"0.49574846029281616,0.5683650970458984,-0.038034118711948395","0.5316373705863953,0.5524719953536987,0.2171025574207306","0.45689457654953003,0.5616067051887512,0.18253256380558014","0.42154765129089355,0.7625758647918701,0.10874036699533463","0.5457113981246948,0.7601248025894165,-0.18771277368068695","0.6526362299919128,0.49914267659187317,-0.375191867351532","0.5894966721534729,1.3045222759246826,0.03607058525085449","0.4595116972923279,1.3109582662582397,-0.03654446452856064"
-0.25,"0.49595412611961365,0.5676774382591248,-0.05189167708158493","0.5321671962738037,0.5522382259368896,0.145508274435997","0.4576440751552582,0.5611050724983215,0.15037836134433746","0.42341962456703186,0.7673217058181763,0.11161388456821442","0.5281624794006348,0.7995536923408508,-0.12332984060049057","0.6147831678390503,0.5204318761825562,-0.3224383592605591","0.5900010466575623,1.3025944232940674,-0.009857666678726673","0.46251192688941956,1.3097132444381714,0.009510154835879803"
-0.25,"0.49594444036483765,0.5641750693321228,-0.03443756699562073","0.5323732495307922,0.5504003167152405,0.1502256840467453","0.45792093873023987,0.5568689703941345,0.14420893788337708","0.42333880066871643,0.7670920491218567,0.08416787534952164","0.5087404251098633,0.8795319199562073,-0.19897939264774323","0.5911542177200317,0.5506832599639893,-0.36225882172584534","0.5904807448387146,1.2945175170898438,-0.0011194045655429363","0.46109047532081604,1.3010096549987793,0.0007159250089898705"
-0.25,"0.49602264165878296,0.5640144944190979,-0.07573796808719635","0.5334377288818359,0.5497360825538635,0.08978813141584396","0.4589715898036957,0.5567185282707214,0.0654589980840683","0.4232935309410095,0.7670050859451294,0.010449891909956932","0.5033689737319946,0.8903549313545227,-0.2937888503074646","0.5745529532432556,0.5631565451622009,-0.5561774969100952","0.5879473686218262,1.291685938835144,0.004679848439991474","0.4548830986022949,1.2974141836166382,-0.004951466340571642"
-0.25,"0.4971226155757904,0.5670043230056763,-0.07141478359699249","0.5342475175857544,0.5492576956748962,0.10252132266759872","0.46004337072372437,0.556592583656311,0.07656996697187424","0.4217999577522278,0.7668775916099548,0.013214483857154846","0.5023133754730225,0.8879956007003784,-0.3293873369693756","0.5659447908401489,0.5654377937316895,-0.623916745185852","0.58620685338974,1.2899664640426636,0.015671731904149055","0.4500158727169037,1.297224998474121,-0.015824731439352036"
-0.25,"0.4993746876716614,0.5689140558242798,-0.08418278396129608","0.5365848541259766,0.5488183498382568,0.09670625627040863","0.4606170654296875,0.5565031170845032,0.06204026937484741","0.42048540711402893,0.7668930292129517,-0.00037149692070670426","0.5024422407150269,0.8915131688117981,-0.3204735815525055","0.5631433725357056,0.5706276893615723,-0.5891161561012268","0.5856752991676331,1.2899305820465088,0.021051201969385147","0.44794902205467224,1.296952486038208,-0.021104181185364723"
-0.25,"0.4996570646762848,0.5690644383430481,-0.11101679503917694","0.536738932132721,0.549234926700592,0.07793651521205902","0.46207505464553833,0.5563307404518127,0.0364203043282032","0.4204387068748474,0.7688407897949219,-0.024286016821861267","0.5027366876602173,0.8983916640281677,-0.3342365324497223","0.5694791674613953,0.5688023567199707,-0.6138670444488525","0.5866671204566956,1.2899869680404663,0.028832843527197838","0.4481102526187897,1.2971450090408325,-0.028868529945611954"
-0.25,"0.4996280074119568,0.5672473311424255,-0.12848897278308868","0.5368932485580444,0.5490419268608093,0.08095119148492813","0.4622252583503723,0.5533104538917542,0.052073586732149124","0.42025026679039,0.7692661881446838,-0.010417950339615345","0.5018371343612671,0.8930702209472656,-0.32569047808647156","0.5779624581336975,0.5657066106796265,-0.6099056005477905","0.5880719423294067,1.2900725603103638,0.02937234379351139","0.44829878211021423,1.297141432762146,-0.02947501838207245"
-0.25,"0.499704509973526,0.5665175914764404,0.009155016392469406","0.5368898510932922,0.548958957195282,0.271485835313797","0.4620584547519684,0.5530773401260376,0.22182324528694153","0.4203454852104187,0.7689371109008789,0.13592539727687836","0.5026546716690063,0.8749510645866394,-0.1884014904499054","0.5944550037384033,0.5514109134674072,-0.41434532403945923","0.5879353284835815,1.2891074419021606,0.029307017102837563","0.44861331582069397,1.2922914028167725,-0.029455911368131638"
-0.25,"0.5006682872772217,0.5607259273529053,-0.028418436646461487","0.5368281006813049,0.5458984971046448,0.20582711696624756","0.4620760977268219,0.5512449145317078,0.18881142139434814","0.4209422171115875,0.7684715390205383,0.14526188373565674","0.5030814409255981,0.8364460468292236,-0.13283833861351013","0.607862114906311,0.5728834271430969,-0.32674312591552734","0.590931236743927,1.2891764640808105,0.016362251713871956","0.4526039958000183,1.2929160594940186,-0.01672949828207493"
-0.25,"0.5006891489028931,0.5584465861320496,-0.12051603943109512","0.5368431806564331,0.5444101095199585,0.1624264419078827","0.46197509765625,0.5503414273262024,0.09495760500431061","0.4213921129703522,0.7684025168418884,0.03184639289975166","0.5271514058113098,0.7713915705680847,-0.26857978105545044","0.6616776585578918,0.5271753072738647,-0.3735310137271881","0.5908642411231995,1.300191879272461,0.026758786290884018","0.45377659797668457,1.3015838861465454,-0.027167385444045067"
-0.25,"0.5005980134010315,0.5560338497161865,-0.1409817337989807","0.5365520715713501,0.5432766675949097,0.1595824509859085","0.46158522367477417,0.5500094890594482,0.07958469539880753","0.4214181900024414,0.7656125426292419,-0.004431708250194788","0.5329841375350952,0.7589578628540039,-0.3463042974472046","0.6969620585441589,0.5050095915794373,-0.5396106839179993","0.5894511342048645,1.3007962703704834,0.03742218762636185","0.4538559019565582,1.3023616075515747,-0.0378631092607975"
-0.25,"0.5005598068237305,0.5539345741271973,-0.1487303078174591","0.5363668203353882,0.5429924726486206,0.13839781284332275","0.46150311827659607,0.5497289299964905,0.060416560620069504","0.42240720987319946,0.7654538750648499,-0.021126138046383858","0.5447044372558594,0.7645238041877747,-0.3415827751159668","0.7075595259666443,0.5007504820823669,-0.5348339080810547","0.5912702679634094,1.3013166189193726,0.038765840232372284","0.45719432830810547,1.3048417568206787,-0.039190128445625305"
-0.25,"0.5003458261489868,0.5539112091064453,-0.20118503272533417","0.5364262461662292,0.5429604649543762,0.10058639943599701","0.46160683035850525,0.5494486093521118,0.04675235599279404","0.4229213297367096,0.765288770198822,-0.02249700017273426","0.5463025569915771,0.7591791749000549,-0.37125638127326965","0.7044601440429688,0.5023812055587769,-0.6162573099136353","0.5916004180908203,1.3011596202850342,0.03831298276782036","0.4576413631439209,1.304816722869873,-0.038713160902261734"
-0.25,"0.5002785921096802,0.5516352653503418,-0.16694553196430206","0.5367971062660217,0.5419763922691345,0.10715202242136002","0.46176066994667053,0.5474263429641724,0.0592501237988472","0.4241817891597748,0.7658790349960327,-0.010122855193912983","0.5443607568740845,0.7682201862335205,-0.34527820348739624","0.6861799955368042,0.502525806427002,-0.5794195532798767","0.5920397043228149,1.302788257598877,0.035344935953617096","0.45763126015663147,1.3063790798187256,-0.03577148914337158"
-0.25,"0.5028978586196899,0.5512832999229431,0.05394037440419197","0.5367389917373657,0.5418466925621033,0.2977507710456848","0.4621419906616211,0.5466743111610413,0.25580906867980957","0.4250144362449646,0.7657884955406189,0.16842815279960632","0.5370655059814453,0.7691361308097839,-0.14211544394493103","0.633503794670105,0.5312628149986267,-0.33376944065093994","0.5927687287330627,1.2944828271865845,0.03164946287870407","0.4588521122932434,1.3008846044540405,-0.032146088778972626"
-0.25,"0.5031485557556152,0.5528624057769775,0.04027193784713745","0.5370288491249084,0.5416989326477051,0.2743009328842163","0.4621891379356384,0.5463499426841736,0.2483859807252884","0.4250001013278961,0.7648071050643921,0.181640163064003","0.5228666067123413,0.8082932233810425,-0.054760515689849854","0.6072452068328857,0.5310619473457336,-0.1968490034341812","0.5912159085273743,1.2899222373962402,0.02074282616376877","0.4574522078037262,1.2924410104751587,-0.0212850421667099"
-0.25,"0.5031141638755798,0.5562238693237305,-0.07745912671089172","0.5380419492721558,0.5416725873947144,0.14478041231632233","0.4621668756008148,0.5470427870750427,0.0896638035774231","0.4245583117008209,0.7638300657272339,0.0105832414701581","0.5088918209075928,0.871340274810791,-0.2851426601409912","0.5865436792373657,0.5375345349311829,-0.5290077924728394","0.5913558602333069,1.2892807722091675,0.03725893050432205","0.45583897829055786,1.2918078899383545,-0.03736882284283638"
-0.25,"0.5047785639762878,0.55776447057724,-0.11844774335622787","0.5399065613746643,0.5403466820716858,0.11903683096170425","0.4621393084526062,0.5471686720848083,0.06660443544387817","0.4229612350463867,0.7636122703552246,0.0005284935468807817","0.5017570853233337,0.8845171332359314,-0.31787335872650146","0.5667160749435425,0.5509127974510193,-0.5763269066810608","0.5913859009742737,1.2894058227539062,0.0385151207447052","0.45245590806007385,1.292081594467163,-0.038579270243644714"
-0.25,"0.5049136281013489,0.5586180090904236,-0.1649610549211502","0.5448671579360962,0.5386161208152771,0.08358705043792725","0.46185168623924255,0.5472941994667053,0.03213873505592346","0.421198308467865,0.7640992999076843,-0.032209403812885284","0.4986695349216461,0.885179877281189,-0.3529736399650574","0.5559304356575012,0.5535890460014343,-0.6121047735214233","0.591681718826294,1.297019124031067,0.04492858424782753","0.45071762800216675,1.2973380088806152,-0.04491756483912468"
-0.25,"0.5064427256584167,0.5607820749282837,-0.17662623524665833","0.5448471903800964,0.5387586951255798,0.059296607971191406","0.46187132596969604,0.5493366122245789,0.006084403023123741","0.42024922370910645,0.7640924453735352,-0.06636536866426468","0.49748945236206055,0.8911181688308716,-0.4067724645137787","0.5566009879112244,0.559077262878418,-0.6983636617660522","0.5929059386253357,1.2996145486831665,0.05088525265455246","0.4500449597835541,1.3000199794769287,-0.05078692361712456"
-0.25,"0.5064675211906433,0.5609931349754333,-0.15721216797828674","0.5447447299957275,0.5383432507514954,0.08831490576267242","0.46183937788009644,0.5497597455978394,0.039959363639354706","0.420062780380249,0.7632225751876831,-0.04068096727132797","0.49287670850753784,0.9005698561668396,-0.33655205368995667","0.5637093782424927,0.5639417767524719,-0.61367267370224","0.5887404084205627,1.298865795135498,0.049613192677497864","0.44783371686935425,1.2995675802230835,-0.04955412447452545"
-0.25,"0.5060017108917236,0.5594499111175537,-0.1340998262166977","0.5433377027511597,0.5377337336540222,0.09437187761068344","0.46152129769325256,0.5494728088378906,0.05228445678949356","0.42008280754089355,0.7603750228881836,-0.028225645422935486","0.4944450855255127,0.8986393213272095,-0.3049907386302948","0.5723188519477844,0.5618510842323303,-0.5830585360527039","0.5881677865982056,1.2885262966156006,0.03134812042117119","0.44799137115478516,1.2916734218597412,-0.031555019319057465"
-0.25,"0.5057982802391052,0.5520728230476379,-0.13263462483882904","0.5419029593467712,0.5370774865150452,0.10071848332881927","0.4612259864807129,0.547271728515625,0.05510029196739197","0.42011094093322754,0.759076714515686,-0.02514529787003994","0.49702343344688416,0.8917854428291321,-0.3216210603713989","0.5945398211479187,0.5604813694953918,-0.5694987773895264","0.5872014164924622,1.2851274013519287,0.0316564105451107","0.44841089844703674,1.2860909700393677,-0.031842928379774094"
-0.25,"0.50434410572052,0.5486370325088501,-0.0791996568441391","0.5397598743438721,0.5367483496665955,0.17193485796451569","0.460674911737442,0.5452497005462646,0.12230446189641953","0.42012038826942444,0.7586764097213745,0.0351717472076416","0.5059143304824829,0.8424025774002075,-0.2789858281612396","0.6385914087295532,0.5426186919212341,-0.4845217168331146","0.5869410037994385,1.2849366664886475,0.0317237488925457","0.4492419362068176,1.2815730571746826,-0.03197156637907028"
-0.25,"0.502515435218811,0.5446615219116211,-0.07971818000078201","0.537874162197113,0.5363669991493225,0.17885927855968475","0.46053338050842285,0.5442894101142883,0.12033085525035858","0.42014646530151367,0.7592011094093323,0.029942620545625687","0.521155059337616,0.7999141216278076,-0.31988853216171265","0.6685349941253662,0.5436372756958008,-0.514534592628479","0.5878337621688843,1.2845580577850342,0.033884115517139435","0.4507453441619873,1.2822598218917847,-0.03425692766904831"
-0.25,"0.5005675554275513,0.5442445278167725,-0.1756400763988495","0.5356093049049377,0.5358253717422485,0.11426900327205658","0.4604641795158386,0.5438140630722046,0.04471254348754883","0.42048367857933044,0.7612261176109314,-0.03188193216919899","0.5374633073806763,0.80317622423172,-0.34659066796302795","0.7117825746536255,0.5462849736213684,-0.5366522669792175","0.5913563966751099,1.285659909248352,0.03655130788683891","0.4570791721343994,1.2880781888961792,-0.036979109048843384"
-0.25,"0.498622328042984,0.5440905690193176,-0.2210017740726471","0.534936785697937,0.5358049869537354,0.07855071127414703","0.4604036211967468,0.5436562895774841,0.015518657863140106","0.42049098014831543,0.7624921202659607,-0.0561574287712574","0.542136549949646,0.8114359378814697,-0.39002710580825806","0.7197641730308533,0.5871318578720093,-0.639557957649231","0.5947097539901733,1.2898222208023071,0.0392322912812233","0.4580337405204773,1.29457688331604,-0.039694227278232574"
