gesture,[0],[7],[8],[12],[14],[16],[23],[24]
-0.5,"0.4499932825565338,0.5328940153121948,0.16538235545158386","0.5042943358421326,0.5005295276641846,0.3936271071434021","0.43039458990097046,0.511594295501709,0.3872913122177124","0.3828715682029724,0.7178381085395813,0.23638708889484406","0.49400267004966736,0.7473765015602112,-0.15658923983573914","0.6388021111488342,0.5189582705497742,-0.4759921133518219","0.5877084732055664,1.3494057655334473,0.027118626981973648","0.4289218485355377,1.357555627822876,-0.027636820450425148"
-0.25,"0.4606025815010071,0.45298394560813904,-0.35786566138267517","0.514985978603363,0.43102261424064636,-0.06531132012605667","0.41410309076309204,0.41807785630226135,-0.10966239124536514","0.3459250330924988,0.715306282043457,-0.1277589648962021","0.5270174145698547,0.6596351861953735,-0.42225655913352966","0.714026153087616,0.3106175661087036,-0.6422774791717529","0.5987457633018494,1.355422854423523,0.02285429835319519","0.42888396978378296,1.3742716312408447,-0.023539384827017784"
-0.25,"0.4647299349308014,0.43200820684432983,-0.2777668833732605","0.5194219350814819,0.40858331322669983,0.03022991493344307","0.4088734984397888,0.39873477816581726,-0.03795521706342697","0.33500197529792786,0.709547221660614,-0.07083211839199066","0.5253316760063171,0.6696643233299255,-0.4083104729652405","0.7172812819480896,0.29431501030921936,-0.643684983253479","0.5992859601974487,1.3555898666381836,0.02431389130651951","0.4267078936100006,1.374099612236023,-0.02497628703713417"
-0.25,"0.46545642614364624,0.4169450104236603,-0.19661563634872437","0.5206137299537659,0.4093831777572632,0.10947402566671371","0.4054708480834961,0.3946724832057953,0.03997786343097687","0.33577004075050354,0.7044975757598877,-0.01927623152732849","0.5285791754722595,0.6526756882667542,-0.39851945638656616","0.7148861885070801,0.28345394134521484,-0.66103595495224","0.5982476472854614,1.3554881811141968,0.022289546206593513","0.42632389068603516,1.3734585046768188,-0.022929612547159195"
-0.25,"0.4657920300960541,0.4175052344799042,-0.13326023519039154","0.5197436213493347,0.4074212312698364,0.22066855430603027","0.4046531617641449,0.3977174162864685,0.13825072348117828","0.3361418843269348,0.6977525353431702,0.08494904637336731","0.5286760330200195,0.6180884838104248,-0.31200549006462097","0.7067962288856506,0.29174506664276123,-0.6170176863670349","0.5912356972694397,1.3395406007766724,0.018698768690228462","0.4188717007637024,1.365737795829773,-0.0193173810839653"
-0.25,"0.4675672650337219,0.4269230365753174,-0.12476132065057755","0.5200334787368774,0.4122745990753174,0.21334142982959747","0.4058895707130432,0.4071621298789978,0.1307765394449234","0.3397109806537628,0.6979827880859375,0.08275441080331802","0.5281394720077515,0.6328816413879395,-0.3265722393989563","0.6999119520187378,0.3048008680343628,-0.6241698861122131","0.5903869867324829,1.3381285667419434,0.020130403339862823","0.4171279966831207,1.3655569553375244,-0.02074463479220867"
-0.25,"0.4681221544742584,0.43138283491134644,-0.12627574801445007","0.5200463533401489,0.4157349467277527,0.20442339777946472","0.40678897500038147,0.41316041350364685,0.11644770950078964","0.34119659662246704,0.6981824636459351,0.05329304188489914","0.5263010859489441,0.633316695690155,-0.3293098211288452","0.6975820660591125,0.3153521716594696,-0.6118643879890442","0.5895400047302246,1.3356902599334717,0.021791333332657814","0.41648024320602417,1.3655116558074951,-0.0224762000143528"
-0.25,"0.4703092575073242,0.43483301997184753,-0.2736858129501343","0.519871175289154,0.4189050793647766,0.034993622452020645","0.40735453367233276,0.41620996594429016,-0.0690668374300003","0.34277740120887756,0.7021101117134094,-0.13101451098918915","0.5159417986869812,0.7040010690689087,-0.4736294150352478","0.6821101307868958,0.3298463225364685,-0.7091004848480225","0.5867303609848022,1.3419309854507446,0.04908404126763344","0.41602224111557007,1.3756682872772217,-0.04967635124921799"
-0.25,"0.4706459641456604,0.4371264576911926,-0.367392897605896","0.5195081233978271,0.42246386408805847,-0.05659165978431702","0.4076445996761322,0.4243454337120056,-0.13859549164772034","0.3430638909339905,0.7144542932510376,-0.19240598380565643","0.5065123438835144,0.7426872253417969,-0.5584684610366821","0.6700900793075562,0.3373097777366638,-0.7862324118614197","0.5868441462516785,1.3645131587982178,0.05163491889834404","0.41606631875038147,1.3919243812561035,-0.05205588415265083"
-0.25,"0.4706605076789856,0.44451722502708435,-0.4446459412574768","0.5189495086669922,0.43149563670158386,-0.09071601927280426","0.40785378217697144,0.43224895000457764,-0.17645063996315002","0.34405457973480225,0.7194281816482544,-0.21090777218341827","0.5036125183105469,0.7428779006004333,-0.5808582901954651","0.6589243412017822,0.34183433651924133,-0.8405296206474304","0.5827606320381165,1.3731820583343506,0.05212125927209854","0.413274347782135,1.3995298147201538,-0.05252595990896225"
-0.25,"0.472275972366333,0.45980530977249146,-0.3584522604942322","0.5168895125389099,0.4450210630893707,-0.023728186264634132","0.40791621804237366,0.45188549160957336,-0.12158385664224625","0.34464266896247864,0.7243128418922424,-0.17229565978050232","0.496162474155426,0.76261967420578,-0.5516632199287415","0.6448229551315308,0.3491727113723755,-0.8147467374801636","0.582787811756134,1.385724425315857,0.052844591438770294","0.4125958979129791,1.4096181392669678,-0.05314425751566887"
-0.25,"0.4745875298976898,0.4762529134750366,-0.2751709222793579","0.515743613243103,0.4585946798324585,0.04949210211634636","0.40837979316711426,0.4674355089664459,-0.05412750691175461","0.3447982966899872,0.731260359287262,-0.125848188996315","0.49100613594055176,0.7703306674957275,-0.5122382044792175","0.6358242630958557,0.3664090931415558,-0.7049590349197388","0.5825735330581665,1.3838213682174683,0.05013041943311691","0.4124433398246765,1.406896710395813,-0.050365038216114044"
-0.25,"0.4766716957092285,0.48374706506729126,-0.2944185733795166","0.5153981447219849,0.46336716413497925,0.034180495887994766","0.41069096326828003,0.47558024525642395,-0.06942509114742279","0.3459697365760803,0.7357912659645081,-0.13222382962703705","0.4919250011444092,0.775201678276062,-0.4943317472934723","0.6297154426574707,0.3764619529247284,-0.7024165987968445","0.5859106779098511,1.3985464572906494,0.050575483590364456","0.4125136733055115,1.417856216430664,-0.05077805370092392"
-0.25,"0.47968682646751404,0.49146702885627747,-0.28231942653656006","0.51509690284729,0.46997031569480896,0.057786017656326294","0.41358551383018494,0.4822748005390167,-0.05173718184232712","0.34619706869125366,0.7398733496665955,-0.12138215452432632","0.4900054931640625,0.7788403034210205,-0.49054211378097534","0.6266909837722778,0.3838638365268707,-0.7011411786079407","0.5865092873573303,1.4109333753585815,0.05614052340388298","0.40981751680374146,1.4265787601470947,-0.056203652173280716"
-0.25,"0.47957825660705566,0.4985367953777313,-0.21321280300617218","0.5146028399467468,0.4780353009700775,0.06671664118766785","0.41680774092674255,0.48783329129219055,-0.013532817363739014","0.34864670038223267,0.7389626502990723,-0.1144070029258728","0.48361605405807495,0.7967298030853271,-0.4482612609863281","0.6230692267417908,0.3946504294872284,-0.6420973539352417","0.5864304900169373,1.4107351303100586,0.05521600693464279","0.4092082977294922,1.4238104820251465,-0.055326204746961594"
-0.25,"0.47908782958984375,0.49836400151252747,-0.20069217681884766","0.5145500898361206,0.48078569769859314,0.09207518398761749","0.41807690262794495,0.4909430742263794,0.015740683302283287","0.3517161011695862,0.7387675046920776,-0.09420038759708405","0.478132426738739,0.8017055988311768,-0.44460931420326233","0.6256710290908813,0.39713379740715027,-0.6528682112693787","0.5862630605697632,1.4172390699386597,0.054574985057115555","0.40805578231811523,1.4272433519363403,-0.05471847206354141"
-0.25,"0.4788999557495117,0.4981991648674011,-0.2535414695739746","0.514494776725769,0.4825335144996643,0.03363969177007675","0.41909146308898926,0.4921748638153076,-0.0607420913875103","0.3546007573604584,0.7386067509651184,-0.1652287393808365","0.47945481538772583,0.7994027733802795,-0.5359055399894714","0.6279479265213013,0.40014246106147766,-0.7377358675003052","0.5867480039596558,1.4251874685287476,0.058432430028915405","0.4082465171813965,1.438687801361084,-0.058480776846408844"
-0.25,"0.4791300892829895,0.49728232622146606,-0.25115591287612915","0.5150138735771179,0.4815632700920105,0.025025978684425354","0.4206744134426117,0.49334508180618286,-0.06726621091365814","0.3608219027519226,0.7382643818855286,-0.15805156528949738","0.480670303106308,0.8032389879226685,-0.48576420545578003","0.629167377948761,0.40015560388565063,-0.6409982442855835","0.5901447534561157,1.4238320589065552,0.05806896835565567","0.4109500050544739,1.4376466274261475,-0.05821124464273453"
-0.25,"0.4821287989616394,0.4966190755367279,-0.34039798378944397","0.5157988667488098,0.4809112846851349,-0.04068166762590408","0.42235511541366577,0.49216049909591675,-0.15940874814987183","0.36354967951774597,0.7380011081695557,-0.23332472145557404","0.48444217443466187,0.7987241148948669,-0.5733776688575745","0.6329326629638672,0.39978060126304626,-0.8130256533622742","0.5939337015151978,1.4211344718933105,0.059787362813949585","0.41416388750076294,1.4359452724456787,-0.05980268120765686"
-0.25,"0.48762044310569763,0.49623188376426697,-0.3232761025428772","0.5175179243087769,0.48059672117233276,-0.01447448693215847","0.4242095351219177,0.49168485403060913,-0.13775542378425598","0.3665497303009033,0.7378835082054138,-0.2170168161392212","0.49376726150512695,0.7963710427284241,-0.5554221868515015","0.6380473971366882,0.39898890256881714,-0.7783370614051819","0.5983601808547974,1.4195575714111328,0.062472693622112274","0.41610175371170044,1.4353938102722168,-0.062356721609830856"
-0.25,"0.48925384879112244,0.49681395292282104,-0.40478453040122986","0.5182565450668335,0.48042258620262146,-0.05564621090888977","0.4243400990962982,0.4912068545818329,-0.2039785385131836","0.36636602878570557,0.7377933859825134,-0.26511937379837036","0.5046662092208862,0.7952053546905518,-0.6737098097801208","0.6455370783805847,0.39857351779937744,-0.9294355511665344","0.5978726148605347,1.4183813333511353,0.061885394155979156","0.415759414434433,1.4350751638412476,-0.061815064400434494"
-0.25,"0.49456921219825745,0.49778085947036743,-0.43054136633872986","0.5182088017463684,0.4803091585636139,-0.07323125749826431","0.42521411180496216,0.48776352405548096,-0.22947990894317627","0.36612531542778015,0.7375794053077698,-0.2840523421764374","0.5106403231620789,0.7942695021629333,-0.7565699219703674","0.6616000533103943,0.4011448621749878,-1.1106622219085693","0.5975109338760376,1.4175806045532227,0.06287263333797455","0.4160589575767517,1.4353444576263428,-0.06281140446662903"
-0.25,"0.4975524842739105,0.4999895393848419,-0.39779114723205566","0.5167766809463501,0.48099297285079956,-0.0677710473537445","0.42526593804359436,0.48679280281066895,-0.24517007172107697","0.3659432828426361,0.7352290749549866,-0.327822208404541","0.5266910195350647,0.7930533289909363,-0.7805395126342773","0.676408052444458,0.42143771052360535,-1.0601146221160889","0.588998556137085,1.417475700378418,0.07341881096363068","0.4120662808418274,1.436631441116333,-0.0733150988817215"
-0.25,"0.49937257170677185,0.500533401966095,-0.3368414044380188","0.5150800943374634,0.4814339578151703,0.009380004368722439","0.4255860447883606,0.4853059947490692,-0.19762040674686432","0.3654809892177582,0.7340779900550842,-0.2772197127342224","0.5408583879470825,0.8057402968406677,-0.7089022397994995","0.6862249970436096,0.4570264518260956,-0.956727147102356","0.5846436023712158,1.4182358980178833,0.07489966601133347","0.4097588062286377,1.4382356405258179,-0.07481317222118378"
-0.25,"0.5000261068344116,0.5001132488250732,-0.22355440258979797","0.51124107837677,0.48132672905921936,0.09809719026088715","0.4256468415260315,0.48406633734703064,-0.08841338753700256","0.36527740955352783,0.7326862812042236,-0.20023174583911896","0.5486510992050171,0.81144779920578,-0.45728856325149536","0.6963772773742676,0.49559837579727173,-0.5286415815353394","0.5791629552841187,1.4237607717514038,0.0936024934053421","0.40891367197036743,1.4416017532348633,-0.0936986654996872"
-0.25,"0.5028805136680603,0.5000659227371216,-0.12163616716861725","0.5062278509140015,0.4816567599773407,0.17905963957309723","0.4257907271385193,0.4831019639968872,-0.03841003403067589","0.3653576970100403,0.72923743724823,-0.18226036429405212","0.5508325099945068,0.8137720823287964,-0.461094468832016","0.6999145746231079,0.5242418050765991,-0.5391203165054321","0.5628445148468018,1.4277657270431519,0.12418888509273529","0.40416407585144043,1.444267988204956,-0.1247156411409378"
-0.25,"0.5051770210266113,0.4999240040779114,-0.152513787150383","0.5000911951065063,0.48166221380233765,0.16589470207691193","0.42602163553237915,0.48255911469459534,-0.0644301027059555","0.36645156145095825,0.7277804017066956,-0.20641982555389404","0.5573366284370422,0.8236423134803772,-0.5439100861549377","0.7033599019050598,0.5464146733283997,-0.6648274660110474","0.5639051795005798,1.427849292755127,0.13051660358905792","0.40461668372154236,1.444653034210205,-0.13086900115013123"
-0.25,"0.5085890889167786,0.49949920177459717,-0.15445885062217712","0.49632883071899414,0.4816249907016754,0.14313480257987976","0.4262901246547699,0.4823075532913208,-0.08865738660097122","0.3706774115562439,0.7277838587760925,-0.2554681599140167","0.5665805339813232,0.8260287046432495,-0.5494737029075623","0.7049350142478943,0.5509650111198425,-0.6429671049118042","0.562845766544342,1.4305111169815063,0.14244778454303741","0.4112066626548767,1.447111964225769,-0.14271973073482513"
-0.25,"0.5095547437667847,0.49939700961112976,-0.12578150629997253","0.49601274728775024,0.48108530044555664,0.17023220658302307","0.4263737201690674,0.4821234345436096,-0.0850369930267334","0.3711967170238495,0.7266404628753662,-0.24644716084003448","0.5685221552848816,0.8284035325050354,-0.45436763763427734","0.7049261331558228,0.5528807044029236,-0.4381880760192871","0.557029128074646,1.432449460029602,0.16579559445381165","0.41113272309303284,1.4475703239440918,-0.16624388098716736"
-0.25,"0.5093931555747986,0.4993106424808502,-0.037142958492040634","0.4955253601074219,0.4813166856765747,0.27313220500946045","0.4263470768928528,0.4819992184638977,-0.011083066463470459","0.37151604890823364,0.7231494188308716,-0.19420868158340454","0.5702205300331116,0.8201526403427124,-0.47653478384017944","0.7093495726585388,0.5404453873634338,-0.5511276721954346","0.5554245710372925,1.4329397678375244,0.18076464533805847","0.41135865449905396,1.4474012851715088,-0.1812158077955246"
-0.25,"0.508931040763855,0.4991934597492218,0.01471705175936222","0.4960215091705322,0.48169293999671936,0.33169203996658325","0.4263435900211334,0.48188191652297974,0.08582974970340729","0.37134289741516113,0.7231622338294983,-0.08630964159965515","0.5665038824081421,0.8194693922996521,-0.40612921118736267","0.7068151235580444,0.5487844347953796,-0.49526023864746094","0.5577104687690735,1.4327846765518188,0.1620599776506424","0.41154640913009644,1.4477944374084473,-0.16246724128723145"
-0.25,"0.5087103247642517,0.4990997612476349,-0.19937673211097717","0.49625343084335327,0.48171305656433105,0.1381557136774063","0.42641180753707886,0.48178303241729736,-0.08864795416593552","0.37121719121932983,0.7256834506988525,-0.20869950950145721","0.5648079514503479,0.8219656348228455,-0.6431743502616882","0.7054781913757324,0.5409969091415405,-0.8765586614608765","0.5706623792648315,1.432649850845337,0.12574586272239685","0.4115356504917145,1.4480868577957153,-0.1258099377155304"
-0.25,"0.5026047825813293,0.49954184889793396,-0.39575034379959106","0.49972280859947205,0.4820735454559326,-0.044945813715457916","0.4263603687286377,0.4815489947795868,-0.2189207375049591","0.37026113271713257,0.7243592143058777,-0.2943086624145508","0.5538392663002014,0.820817232131958,-0.7477351427078247","0.7050212621688843,0.49966883659362793,-1.0500189065933228","0.577842116355896,1.4324853420257568,0.09562362730503082","0.41117921471595764,1.4478644132614136,-0.0956609770655632"
-0.25,"0.4886876046657562,0.4994574189186096,-0.3849642872810364","0.5089423060417175,0.4831956624984741,-0.062102578580379486","0.4256149232387543,0.48150262236595154,-0.17888185381889343","0.36731991171836853,0.7228108644485474,-0.2725241482257843","0.5241539478302002,0.8028877973556519,-0.7156547904014587","0.6873137354850769,0.44046342372894287,-0.8666941523551941","0.5854604244232178,1.431273341178894,0.061528049409389496","0.41120797395706177,1.4463014602661133,-0.06156959384679794"
-0.25,"0.47400346398353577,0.5042030811309814,-0.18942275643348694","0.5136154294013977,0.4840865731239319,-0.018077608197927475","0.4255857467651367,0.48381516337394714,0.04070907458662987","0.3670152723789215,0.722320020198822,-0.03762490674853325","0.4822632372379303,0.7985801100730896,-0.3407803177833557","0.6433290243148804,0.422881156206131,-0.5350338816642761","0.5847975611686707,1.4244147539138794,0.02931465581059456","0.4107661247253418,1.4310318231582642,-0.02961663343012333"
-0.25,"0.47103023529052734,0.5073256492614746,-0.14560529589653015","0.5171257853507996,0.48695504665374756,0.014997093006968498","0.4256579279899597,0.48700273036956787,0.03910301625728607","0.36771252751350403,0.7274373173713684,-0.07265594601631165","0.4432316720485687,0.7970428466796875,-0.4263213574886322","0.5995534658432007,0.403697669506073,-0.630846381187439","0.5883430242538452,1.4326903820037842,0.03537918999791145","0.4108894467353821,1.4315524101257324,-0.035624951124191284"
-0.25,"0.4742036759853363,0.5223802924156189,-0.0903838574886322","0.519679605960846,0.4992211163043976,0.12971484661102295","0.4258764684200287,0.5144372582435608,0.1260165274143219","0.3678005635738373,0.7382399439811707,0.02604515291750431","0.39607787132263184,0.7954447269439697,-0.33698511123657227","0.5584559440612793,0.3721809387207031,-0.6088272333145142","0.5959778428077698,1.4202321767807007,0.031049272045493126","0.41146010160446167,1.4115605354309082,-0.03143737465143204"
-0.25,"0.47890323400497437,0.4671744406223297,-0.04601949453353882","0.5242832899093628,0.47562047839164734,0.14729958772659302","0.44330334663391113,0.48377570509910583,0.1497511863708496","0.37890222668647766,0.7204382419586182,0.08978122472763062","0.37344855070114136,0.7788156270980835,-0.04861172288656235","0.5194652676582336,0.3529151380062103,-0.08011774718761444","0.5968266725540161,1.3973915576934814,0.011740081943571568","0.4144767224788666,1.3846873044967651,-0.012001805938780308"
-0.25,"0.47998636960983276,0.448751837015152,-0.07695549726486206","0.5292205810546875,0.44998520612716675,0.10247006267309189","0.44655147194862366,0.45626822113990784,0.12126632034778595","0.3815156817436218,0.7214867472648621,0.09070800244808197","0.36191481351852417,0.7675482630729675,-0.024068543687462807","0.48315826058387756,0.3399830162525177,-0.01884913258254528","0.5960930585861206,1.4116543531417847,-0.015865404158830643","0.4155741333961487,1.391389012336731,0.01565408520400524"
-0.25,"0.48077696561813354,0.4485173523426056,-0.17031678557395935","0.532146155834198,0.42703157663345337,-0.012448170222342014","0.44646352529525757,0.45236194133758545,0.08204598724842072","0.3880993723869324,0.7188097834587097,0.011580060236155987","0.359556645154953,0.7702139019966125,-0.19999375939369202","0.47236132621765137,0.34969767928123474,-0.5730695724487305","0.591821014881134,1.4181771278381348,-0.004035745747387409","0.41630053520202637,1.3922659158706665,0.0036753483582288027"
-0.25,"0.47948646545410156,0.4532664120197296,-0.13524815440177917","0.5314008593559265,0.43080055713653564,0.022284219041466713","0.4456360936164856,0.45376166701316833,0.07536367326974869","0.39332258701324463,0.7191925048828125,0.029633697122335434","0.35633575916290283,0.7710310220718384,-0.1807984709739685","0.4697025418281555,0.3520066738128662,-0.317677766084671","0.5913428068161011,1.4166840314865112,-0.005031147971749306","0.4180871844291687,1.3974716663360596,0.004699392709881067"
-0.25,"0.4809493124485016,0.45588985085487366,-0.2198760062456131","0.5347211956977844,0.4356057345867157,-0.06603311002254486","0.44761237502098083,0.4564390778541565,-0.007675088942050934","0.3936598300933838,0.7288627028465271,-0.02977462112903595","0.36067643761634827,0.7733927965164185,-0.2995312809944153","0.4800473749637604,0.35350432991981506,-0.564049482345581","0.591037929058075,1.4403870105743408,0.0027949295472353697","0.41926470398902893,1.420884609222412,-0.003164045512676239"
-0.25,"0.4839875102043152,0.46750256419181824,-0.20682689547538757","0.5341939330101013,0.4565375745296478,-0.04011847823858261","0.4502578675746918,0.4771416187286377,-0.0029123974964022636","0.4014178216457367,0.7418197393417358,-0.018832702189683914","0.37635043263435364,0.755527138710022,-0.26954951882362366","0.5036234259605408,0.35157787799835205,-0.4948703348636627","0.5967839956283569,1.4429821968078613,0.007977076806128025","0.4304583966732025,1.4219456911087036,-0.008364420384168625"
-0.25,"0.4845144748687744,0.4957961142063141,-0.19369331002235413","0.5309885144233704,0.48355311155319214,-0.024534881114959717","0.44510436058044434,0.5011688470840454,-0.0017674155533313751","0.3995628356933594,0.7462297081947327,-0.05532677099108696","0.3834760785102844,0.7867263555526733,-0.3200085163116455","0.5331852436065674,0.37234213948249817,-0.5864840149879456","0.5979414582252502,1.4119058847427368,0.02720801904797554","0.4313209056854248,1.4162986278533936,-0.027752075344324112"
-0.25,"0.48547306656837463,0.5158203840255737,-0.21845929324626923","0.5309255719184875,0.4948827922344208,-0.00855766236782074","0.44490647315979004,0.5098592638969421,-0.038881346583366394","0.39738112688064575,0.7487495541572571,-0.11458361148834229","0.44378915429115295,0.788857102394104,-0.45956331491470337","0.593389630317688,0.4009445905685425,-0.8039005994796753","0.597754180431366,1.4132483005523682,0.06064092367887497","0.43112310767173767,1.4177777767181396,-0.061199307441711426"
-0.25,"0.48440131545066833,0.5130895972251892,-0.21147581934928894","0.5307391285896301,0.4958263337612152,0.04791846126317978","0.4437617361545563,0.5076001286506653,-0.02652578428387642","0.3809722065925598,0.7438440918922424,-0.11006984859704971","0.4843868613243103,0.7919002175331116,-0.41407638788223267","0.6334388256072998,0.4164925515651703,-0.7103760242462158","0.5820001363754272,1.4135223627090454,0.06842510402202606","0.42921262979507446,1.4205068349838257,-0.06902943551540375"
-0.25,"0.49540600180625916,0.5112811923027039,-0.21297982335090637","0.5305151343345642,0.4941138029098511,0.08133058249950409","0.443585067987442,0.49797749519348145,-0.025284698233008385","0.37996798753738403,0.7382137775421143,-0.10312138497829437","0.5352138876914978,0.7882881164550781,-0.4222312569618225","0.6775249242782593,0.43428900837898254,-0.6391687393188477","0.5821133852005005,1.413078784942627,0.06716781109571457","0.428828626871109,1.4220597743988037,-0.0676800087094307"
-0.25,"0.5058032274246216,0.509519636631012,-0.26746731996536255","0.5304622054100037,0.49318793416023254,0.06478191912174225","0.4435153603553772,0.4931716024875641,-0.11209212243556976","0.3800170421600342,0.7349353432655334,-0.22312572598457336","0.5534366369247437,0.7875179648399353,-0.6271390318870544","0.7000970840454102,0.44662442803382874,-0.8322698473930359","0.5823019742965698,1.421385645866394,0.08904480189085007","0.4286424219608307,1.4346569776535034,-0.08925829827785492"
-0.25,"0.5169316530227661,0.5086619853973389,-0.18050619959831238","0.5299206376075745,0.49142658710479736,0.095359206199646","0.4461449980735779,0.4904713034629822,-0.08241143077611923","0.38018566370010376,0.7278239130973816,-0.20326602458953857","0.5553833246231079,0.7920438051223755,-0.5263089537620544","0.7036923170089722,0.492367684841156,-0.7075331211090088","0.5821883082389832,1.4220802783966064,0.09937368333339691","0.42899999022483826,1.4355610609054565,-0.0997556522488594"
-0.25,"0.5215551853179932,0.5076307058334351,-0.13862721621990204","0.5267100930213928,0.49107539653778076,0.12159411609172821","0.4468648433685303,0.49039721488952637,-0.07643486559391022","0.38124531507492065,0.7229822874069214,-0.1974479705095291","0.5627120733261108,0.791941225528717,-0.4886634349822998","0.7090672254562378,0.4925045371055603,-0.553468644618988","0.5787305235862732,1.4209702014923096,0.11147822439670563","0.42929571866989136,1.4349867105484009,-0.11196768283843994"
-0.25,"0.5232658386230469,0.5069193243980408,-0.13793540000915527","0.525370180606842,0.4905723035335541,0.13760949671268463","0.4478401243686676,0.49012863636016846,-0.07256154716014862","0.3832074701786041,0.7200701236724854,-0.20754611492156982","0.5658159255981445,0.7954206466674805,-0.5700303316116333","0.7050868272781372,0.5254957675933838,-0.7310220003128052","0.579231858253479,1.4114805459976196,0.10394259542226791","0.4268774390220642,1.425460934638977,-0.10420025885105133"
-0.25,"0.5211619734764099,0.5063357949256897,-0.15379610657691956","0.5249230861663818,0.4899372160434723,0.11667104810476303","0.4477476179599762,0.48995259404182434,-0.09248601645231247","0.3844889998435974,0.7164640426635742,-0.22791297733783722","0.5598729848861694,0.7962297201156616,-0.6392360925674438","0.702614426612854,0.5247302055358887,-0.8521859049797058","0.5810831785202026,1.4085078239440918,0.09914345294237137","0.4268261790275574,1.422394871711731,-0.09937972575426102"
-0.25,"0.5176363587379456,0.5059774518013,-0.26350194215774536","0.5251065492630005,0.4894506633281708,0.05488849803805351","0.4456871449947357,0.48946812748908997,-0.12384132295846939","0.38474351167678833,0.7167701721191406,-0.24068692326545715","0.5545527338981628,0.7927348017692566,-0.6280769109725952","0.7019318342208862,0.5139490962028503,-0.8372570872306824","0.5969356298446655,1.408220648765564,0.09564660489559174","0.43665701150894165,1.4223042726516724,-0.09591320157051086"
-0.25,"0.5112205743789673,0.5056492686271667,-0.327248215675354","0.5252928137779236,0.48915380239486694,-0.01832096092402935","0.44264739751815796,0.4889459013938904,-0.15780781209468842","0.38476958870887756,0.7170838117599487,-0.26072457432746887","0.5491546392440796,0.7906681299209595,-0.6985877752304077","0.7007681131362915,0.5104308724403381,-0.9705602526664734","0.5994713306427002,1.4077727794647217,0.09338501840829849","0.437014639377594,1.4222922325134277,-0.09350398182868958"
-0.25,"0.5073875784873962,0.5020381808280945,-0.36762097477912903","0.5252939462661743,0.4886378347873688,-0.04548407346010208","0.43978142738342285,0.486690491437912,-0.17580105364322662","0.3833622336387634,0.7171413898468018,-0.2592751085758209","0.547150731086731,0.7829740643501282,-0.6981378793716431","0.6985081434249878,0.4909386932849884,-0.9926392436027527","0.5995701551437378,1.408010482788086,0.07594722509384155","0.43617480993270874,1.422349214553833,-0.075870081782341"
-0.25,"0.5002128481864929,0.5026128888130188,-0.35572609305381775","0.5246581435203552,0.48896488547325134,-0.028175685554742813","0.4351445734500885,0.486648291349411,-0.156151682138443","0.3813256025314331,0.7174323201179504,-0.24099941551685333","0.5455644726753235,0.7759963274002075,-0.6630381345748901","0.6996831893920898,0.46007004380226135,-0.9423350095748901","0.5969703793525696,1.4104058742523193,0.06582700461149216","0.42570728063583374,1.422556757926941,-0.06575138121843338"
-0.25,"0.49699726700782776,0.5049456357955933,-0.34062084555625916","0.5230690836906433,0.4899836778640747,0.04241117089986801","0.4313439726829529,0.48663803935050964,-0.07457223534584045","0.37891334295272827,0.7196409702301025,-0.16343383491039276","0.5472186207771301,0.7566764950752258,-0.5102838277816772","0.6994442343711853,0.4455985724925995,-0.6988285779953003","0.5899152755737305,1.4175224304199219,0.07769700139760971","0.4238829016685486,1.429140329360962,-0.0780312567949295"
-0.25,"0.49415072798728943,0.5056358575820923,-0.45610418915748596","0.5220155119895935,0.48986807465553284,-0.1138310432434082","0.42870575189590454,0.48656123876571655,-0.23590068519115448","0.376537948846817,0.7207105755805969,-0.2937832176685333","0.546045184135437,0.7588980197906494,-0.7298872470855713","0.6972928643226624,0.43601518869400024,-1.041527509689331","0.5897821187973022,1.4175132513046265,0.07496185600757599","0.4222974181175232,1.4293147325515747,-0.07516477257013321"
-0.25,"0.4919308125972748,0.5037000179290771,-0.37436607480049133","0.5210776925086975,0.4898151755332947,-0.057041384279727936","0.4274628162384033,0.485465407371521,-0.18483591079711914","0.3746693730354309,0.7216439247131348,-0.26291531324386597","0.5457978248596191,0.7626376748085022,-0.6830387711524963","0.6958121657371521,0.4383127987384796,-0.9606629610061646","0.5907741189002991,1.4175630807876587,0.07192806899547577","0.42237144708633423,1.4310933351516724,-0.07204645127058029"
-0.25,"0.4916226863861084,0.5010949969291687,-0.38828006386756897","0.5188014507293701,0.4887489378452301,-0.06643377989530563","0.4254903793334961,0.4852605164051056,-0.18904376029968262","0.37228041887283325,0.7236394286155701,-0.2660786509513855","0.5450465679168701,0.765196681022644,-0.657051146030426","0.6948300004005432,0.43962907791137695,-0.8662639856338501","0.5907264947891235,1.4247881174087524,0.07199972867965698","0.42228689789772034,1.4389170408248901,-0.0721224695444107"
-0.25,"0.49173983931541443,0.5002502202987671,-0.35175925493240356","0.5165332555770874,0.4883681535720825,-0.05786832049489021","0.42502909898757935,0.4852478504180908,-0.17659717798233032","0.37232691049575806,0.72392737865448,-0.2586192488670349","0.5446918606758118,0.7710541486740112,-0.6252456307411194","0.6949030160903931,0.4401029348373413,-0.8001804351806641","0.5895950198173523,1.4249650239944458,0.07204128801822662","0.4195127487182617,1.4390274286270142,-0.07214553654193878"
