gesture,[0],[7],[8],[11],[13],[15],[23],[23]
-0.25,"0.513224184513092,0.4564225375652313,-0.16613629460334778","0.5422463417053223,0.4283440411090851,0.17705169320106506","0.43802642822265625,0.4320736229419708,-0.001092909718863666","0.6197266578674316,0.7476562261581421,0.22502930462360382","0.8214727640151978,0.9204258322715759,-0.07204893231391907","0.7562469244003296,0.4028286933898926,-0.43225622177124023","0.610289454460144,1.540078043937683,0.13085319101810455","0.610289454460144,1.540078043937683,0.13085319101810455"
-0.25,"0.512914776802063,0.452859103679657,-0.25385183095932007","0.5408598184585571,0.42687252163887024,0.10435189306735992","0.4374004304409027,0.43181949853897095,-0.02478238195180893","0.619884729385376,0.7457147240638733,0.15881343185901642","0.8242761492729187,0.9164310693740845,-0.22766387462615967","0.8890389204025269,0.38203468918800354,-0.7602704167366028","0.60401451587677,1.5395647287368774,0.10858064889907837","0.60401451587677,1.5395647287368774,0.10858064889907837"
-0.25,"0.5026298761367798,0.44845908880233765,-0.31182485818862915","0.540188729763031,0.4260505139827728,0.07330001890659332","0.4321506917476654,0.4319242238998413,-0.017756296321749687","0.6197323799133301,0.7427107095718384,0.1768343299627304","0.8253698348999023,0.8999922871589661,-0.01559433527290821","0.9985948801040649,0.548021137714386,-0.5048528909683228","0.5927396416664124,1.5349534749984741,0.08561388403177261","0.5927396416664124,1.5349534749984741,0.08561388403177261"
-0.25,"0.4976503849029541,0.4474715292453766,-0.32768237590789795","0.5375975370407104,0.42635035514831543,0.034810006618499756","0.43023428320884705,0.4317341148853302,-0.037201717495918274","0.6193907856941223,0.7425310015678406,0.13777032494544983","0.8247998356819153,0.8789138197898865,-0.022798912599682808","1.0246299505233765,0.6868282556533813,-0.48625868558883667","0.5839811563491821,1.521946668624878,0.06530941277742386","0.5839811563491821,1.521946668624878,0.06530941277742386"
-0.25,"0.4873236119747162,0.44700318574905396,-0.3778396546840668","0.5354114770889282,0.4269410967826843,-0.013352833688259125","0.4275173544883728,0.432111918926239,-0.0594903938472271","0.6205633878707886,0.7426339983940125,0.09886468946933746","0.8236339688301086,0.8736905455589294,-0.048670172691345215","1.0309982299804688,0.7136039733886719,-0.4939725399017334","0.5834921598434448,1.5143851041793823,0.05053941532969475","0.5834921598434448,1.5143851041793823,0.05053941532969475"
-0.25,"0.4826359748840332,0.447620689868927,-0.3407849669456482","0.5350977182388306,0.4305441677570343,0.033696286380290985","0.4257079064846039,0.4331871569156647,-0.02756543457508087","0.6208615899085999,0.7457081079483032,0.1314530074596405","0.8234731554985046,0.8756073713302612,-0.03402099385857582","1.0219985246658325,0.6895899176597595,-0.4805779457092285","0.5820159316062927,1.5144845247268677,0.03995715454220772","0.5820159316062927,1.5144845247268677,0.03995715454220772"
-0.25,"0.482198566198349,0.4488127827644348,-0.3423286974430084","0.5346816778182983,0.43599361181259155,0.054640352725982666","0.42438387870788574,0.43423348665237427,-0.012485980056226254","0.6213165521621704,0.7488706111907959,0.1352252960205078","0.8223623037338257,0.8951699137687683,-0.08718542754650116","0.9817026257514954,0.5353525280952454,-0.6232934594154358","0.5820627212524414,1.5146030187606812,0.04444576054811478","0.5820627212524414,1.5146030187606812,0.04444576054811478"
-0.25,"0.4821256101131439,0.45362532138824463,-0.2579507827758789","0.5341776013374329,0.4436045289039612,0.07904217392206192","0.4235761761665344,0.43896934390068054,0.049454037100076675","0.6230951547622681,0.7593328952789307,0.10380754619836807","0.8167521357536316,0.9168350100517273,-0.37630075216293335","0.8736031651496887,0.4313771426677704,-0.9533126950263977","0.5923635363578796,1.5285351276397705,0.0272840466350317","0.5923635363578796,1.5285351276397705,0.0272840466350317"
-0.25,"0.482402503490448,0.45854488015174866,-0.2424711287021637","0.5332010388374329,0.4497573971748352,0.08039435744285583","0.42381030321121216,0.4444424510002136,0.04591599479317665","0.6229801177978516,0.7622654438018799,0.0710936188697815","0.8156202435493469,0.9172221422195435,-0.45791810750961304","0.7631740570068359,0.4001827538013458,-0.985484778881073","0.592880368232727,1.5470499992370605,0.036223992705345154","0.592880368232727,1.5470499992370605,0.036223992705345154"
-0.25,"0.4834362864494324,0.4605405032634735,-0.17615869641304016","0.5329996943473816,0.45134544372558594,0.12068112194538116","0.42400112748146057,0.4488268196582794,0.0463702455163002","0.6229811310768127,0.764025866985321,0.09132910519838333","0.8154616355895996,0.9147489070892334,-0.43033504486083984","0.6931341886520386,0.42458245158195496,-0.9276369214057922","0.5945113301277161,1.5543111562728882,0.04136137664318085","0.5945113301277161,1.5543111562728882,0.04136137664318085"
-0.25,"0.48271140456199646,0.4635885953903198,-0.19747427105903625","0.5328279137611389,0.4538750946521759,0.11722294241189957","0.42410770058631897,0.4537922441959381,0.039246462285518646","0.6228039264678955,0.7670204043388367,0.08883483707904816","0.8144553303718567,0.9130207300186157,-0.4118136465549469","0.6550165414810181,0.4304806590080261,-0.9022839665412903","0.5942927598953247,1.5551495552062988,0.03884293884038925","0.5942927598953247,1.5551495552062988,0.03884293884038925"
-0.25,"0.48076528310775757,0.4636189639568329,-0.22217848896980286","0.532494306564331,0.45587512850761414,0.08879967033863068","0.42414039373397827,0.4564715623855591,0.008868720382452011","0.6223425269126892,0.7690622210502625,0.08193466067314148","0.8154122233390808,0.9121024012565613,-0.41189509630203247","0.6474992036819458,0.45192936062812805,-0.9018778800964355","0.5941917300224304,1.5539149045944214,0.040892623364925385","0.5941917300224304,1.5539149045944214,0.040892623364925385"
-0.25,"0.4796124994754791,0.4656669497489929,-0.207367941737175","0.5317482352256775,0.4583689868450165,0.1166122779250145","0.4241286814212799,0.4580768048763275,0.02640259638428688","0.6206154227256775,0.7704790830612183,0.0910930410027504","0.814720630645752,0.9075430035591125,-0.3650829792022705","0.6460886597633362,0.460621178150177,-0.8416814804077148","0.5917993187904358,1.5529793500900269,0.04234733432531357","0.5917993187904358,1.5529793500900269,0.04234733432531357"
-0.25,"0.4797377586364746,0.46570637822151184,-0.2119687795639038","0.5296701788902283,0.45829179883003235,0.11063067615032196","0.4237622618675232,0.45872268080711365,0.020888350903987885","0.6204317212104797,0.7703834772109985,0.0765872448682785","0.8133829832077026,0.9034428000450134,-0.4343893527984619","0.6844577789306641,0.4313194751739502,-0.9432253837585449","0.5890601277351379,1.5522947311401367,0.04400467127561569","0.5890601277351379,1.5522947311401367,0.04400467127561569"
-0.25,"0.4779542088508606,0.4654705822467804,-0.21236586570739746","0.5276973843574524,0.4580811858177185,0.09321107715368271","0.42321911454200745,0.4586505889892578,0.014953154139220715","0.6204221844673157,0.7702454328536987,0.07252447307109833","0.81585294008255,0.8797425031661987,-0.4312167167663574","0.7432178258895874,0.35949257016181946,-0.9413655996322632","0.5888661742210388,1.5519331693649292,0.04906342178583145","0.5888661742210388,1.5519331693649292,0.04906342178583145"
-0.25,"0.476205974817276,0.46603667736053467,-0.20861640572547913","0.5245842933654785,0.4579731822013855,0.09651266038417816","0.42193299531936646,0.4591120779514313,0.04032830148935318","0.6207271814346313,0.770109236240387,0.07918429374694824","0.8154524564743042,0.8272348046302795,-0.420765221118927","0.8574666976928711,0.3140062689781189,-0.9010300636291504","0.588961124420166,1.5445901155471802,0.043363604694604874","0.588961124420166,1.5445901155471802,0.043363604694604874"
-0.25,"0.4763096272945404,0.46610864996910095,-0.28520289063453674","0.5215137004852295,0.45793163776397705,0.07428682595491409","0.41937047243118286,0.45948824286460876,-0.01304798386991024","0.6207486987113953,0.7700203061103821,0.09395192563533783","0.8230540156364441,0.7347955703735352,-0.12544487416744232","0.9752029180526733,0.31071922183036804,-0.4985857903957367","0.5889192223548889,1.5402170419692993,0.05043907091021538","0.5889192223548889,1.5402170419692993,0.05043907091021538"
-0.25,"0.4746333956718445,0.4661029875278473,-0.2694537043571472","0.5181306600570679,0.4580364227294922,0.12021760642528534","0.4168546199798584,0.45966389775276184,0.05839873105287552","0.6192044615745544,0.7690634727478027,0.1781352460384369","0.8194888830184937,0.7122499346733093,0.04872538149356842","1.0185530185699463,0.422105073928833,-0.26638728380203247","0.5813482999801636,1.5276765823364258,0.05035872012376785","0.5813482999801636,1.5276765823364258,0.05035872012376785"
-0.25,"0.4743543267250061,0.4661979377269745,-0.26643291115760803","0.5167092084884644,0.458335280418396,0.12948836386203766","0.41592368483543396,0.45978277921676636,0.06786584109067917","0.6179997324943542,0.7622600793838501,0.18941092491149902","0.8132539987564087,0.6852821707725525,-0.030601974576711655","1.0150072574615479,0.5205137729644775,-0.4708018898963928","0.5767492055892944,1.5152466297149658,0.04994382709264755","0.5767492055892944,1.5152466297149658,0.04994382709264755"
-0.25,"0.47429507970809937,0.4665198028087616,-0.32192665338516235","0.5165952444076538,0.4587550759315491,0.06396894156932831","0.4155240058898926,0.45976099371910095,0.022758375853300095","0.6168708205223083,0.7621771693229675,0.15020738542079926","0.8130440711975098,0.7018026113510132,-0.1167091354727745","1.0310261249542236,0.5753507614135742,-0.606178879737854","0.5720189809799194,1.513928771018982,0.04576466605067253","0.5720189809799194,1.513928771018982,0.04576466605067253"
-0.25,"0.47411948442459106,0.4678373634815216,-0.2984834909439087","0.5164908170700073,0.45988786220550537,0.06008760258555412","0.41556516289711,0.45976167917251587,0.017039373517036438","0.6167854070663452,0.7621278762817383,0.145846888422966","0.8157995343208313,0.7167161107063293,-0.06297455728054047","1.0358943939208984,0.5804449915885925,-0.4785909652709961","0.571559488773346,1.5053120851516724,0.04553407430648804","0.571559488773346,1.5053120851516724,0.04553407430648804"
-0.25,"0.4728050231933594,0.465318500995636,-0.1509033739566803","0.5164666771888733,0.4578121602535248,0.210126131772995","0.41556644439697266,0.4585249722003937,0.1399567425251007","0.6169348359107971,0.7622851133346558,0.2707156538963318","0.8169633150100708,0.7918899655342102,0.05357268452644348","1.014937162399292,0.5609414577484131,-0.37710830569267273","0.5690556764602661,1.506473422050476,0.05279919505119324","0.5690556764602661,1.506473422050476,0.05279919505119324"
-0.25,"0.4729650914669037,0.46374252438545227,-0.16665144264698029","0.5189582109451294,0.4563576281070709,0.19996872544288635","0.4164709448814392,0.4554070830345154,0.07533383369445801","0.6184859871864319,0.7637852430343628,0.2228422611951828","0.8185292482376099,0.8436340093612671,-0.14633877575397491","0.9590166807174683,0.3799422085285187,-0.6419955492019653","0.5711538195610046,1.5133345127105713,0.05540738254785538","0.5711538195610046,1.5133345127105713,0.05540738254785538"
-0.25,"0.47459062933921814,0.46378299593925476,-0.1897720843553543","0.5217267274856567,0.45643696188926697,0.1693533957004547","0.4185476303100586,0.4552816152572632,0.04738069698214531","0.6198208928108215,0.766450047492981,0.12963762879371643","0.8225446939468384,0.8506017327308655,-0.3202592134475708","0.8365507125854492,0.3483719825744629,-0.8009227514266968","0.5762712359428406,1.524642825126648,0.054738063365221024","0.5762712359428406,1.524642825126648,0.054738063365221024"
-0.25,"0.48193931579589844,0.46393927931785583,-0.13843189179897308","0.5239273905754089,0.4573003947734833,0.17634515464305878","0.42125755548477173,0.45510682463645935,0.060135237872600555","0.619927704334259,0.7674799561500549,0.1301800012588501","0.8256475329399109,0.8554773926734924,-0.35511869192123413","0.7470530867576599,0.36104533076286316,-0.8477554321289062","0.5816722512245178,1.5381500720977783,0.06136682629585266","0.5816722512245178,1.5381500720977783,0.06136682629585266"
-0.25,"0.4854126572608948,0.46395453810691833,-0.14031554758548737","0.5260818600654602,0.45741650462150574,0.17192716896533966","0.4224584102630615,0.4554259777069092,0.061295587569475174","0.6207704544067383,0.7680933475494385,0.1371423900127411","0.8299150466918945,0.8621394038200378,-0.2986183762550354","0.678861677646637,0.40743985772132874,-0.7628266215324402","0.5860487818717957,1.546653389930725,0.06111286208033562","0.5860487818717957,1.546653389930725,0.06111286208033562"
-0.25,"0.48519381880760193,0.4639306366443634,-0.1612231582403183","0.5271259546279907,0.45829954743385315,0.14109891653060913","0.4229706823825836,0.45564132928848267,0.03193526715040207","0.6201437711715698,0.7684838175773621,0.11948207765817642","0.8296036720275879,0.8791046142578125,-0.3588821291923523","0.6513609886169434,0.4637788236141205,-0.823793888092041","0.5884151458740234,1.5465826988220215,0.0612458698451519","0.5884151458740234,1.5465826988220215,0.0612458698451519"
-0.25,"0.48500674962997437,0.46396487951278687,-0.14734530448913574","0.5273694396018982,0.4585783779621124,0.15635666251182556","0.4233153760433197,0.45592227578163147,0.039083585143089294","0.6201397776603699,0.7684245705604553,0.14132238924503326","0.8292579650878906,0.8805891871452332,-0.31534484028816223","0.6636196374893188,0.4697352647781372,-0.7839479446411133","0.5909711122512817,1.5479376316070557,0.06305645406246185","0.5909711122512817,1.5479376316070557,0.06305645406246185"
-0.25,"0.485297828912735,0.4641556143760681,-0.14908868074417114","0.527769923210144,0.45865389704704285,0.15405964851379395","0.4246181547641754,0.4561629891395569,0.03591179847717285","0.6209015846252441,0.7705678343772888,0.12503457069396973","0.8335796594619751,0.8739709854125977,-0.3289230465888977","0.7037211656570435,0.42181751132011414,-0.7681199908256531","0.59176105260849,1.5570614337921143,0.06309641897678375","0.59176105260849,1.5570614337921143,0.06309641897678375"
-0.25,"0.48519366979599,0.4647800326347351,-0.15695235133171082","0.5275818109512329,0.4580359160900116,0.1348520815372467","0.4248843193054199,0.4558878242969513,0.03614521771669388","0.6211180090904236,0.7702096700668335,0.11418511718511581","0.8333340883255005,0.8592252731323242,-0.3104468882083893","0.7695162296295166,0.32863685488700867,-0.7509756088256836","0.591616153717041,1.556217908859253,0.062371931970119476","0.591616153717041,1.556217908859253,0.062371931970119476"
-0.25,"0.4851052165031433,0.464497447013855,-0.18932531774044037","0.527274489402771,0.4575117826461792,0.13474449515342712","0.4248889982700348,0.45583444833755493,0.04853597655892372","0.6232983469963074,0.7690697312355042,0.12766221165657043","0.8340871930122375,0.7752711176872253,-0.24315600097179413","0.9071205854415894,0.26466330885887146,-0.7473198175430298","0.5917134881019592,1.5419729948043823,0.05706753209233284","0.5917134881019592,1.5419729948043823,0.05706753209233284"
-0.25,"0.4746699333190918,0.4643852710723877,-0.2096347063779831","0.5241700410842896,0.4567706286907196,0.12786182761192322","0.422549307346344,0.45630401372909546,0.054316937923431396","0.6239857077598572,0.768982470035553,0.15795597434043884","0.8375540971755981,0.6651319265365601,0.018551485612988472","1.0182788372039795,0.30842262506484985,-0.28086426854133606","0.5915338397026062,1.5322775840759277,0.0590701699256897","0.5915338397026062,1.5322775840759277,0.0590701699256897"
-0.25,"0.4746236801147461,0.46624135971069336,-0.3514651656150818","0.5236058235168457,0.4567607045173645,0.001519777113571763","0.4219787120819092,0.4566677510738373,-0.03012091852724552","0.6239659786224365,0.7619609236717224,0.06621406972408295","0.8215392231941223,0.6275603771209717,-0.10891494899988174","1.0148730278015137,0.43174120783805847,-0.5064759254455566","0.5863875150680542,1.5219019651412964,0.04757054150104523","0.5863875150680542,1.5219019651412964,0.04757054150104523"
-0.25,"0.474170982837677,0.4655109941959381,-0.3012341558933258","0.5223987102508545,0.45637330412864685,0.07452215254306793","0.4211406707763672,0.45625659823417664,0.058140676468610764","0.623901903629303,0.758574366569519,0.1494363248348236","0.8218010663986206,0.6452426314353943,-0.08480958640575409","1.0382437705993652,0.4898785352706909,-0.521846354007721","0.5823084712028503,1.517343282699585,0.04777196794748306","0.5823084712028503,1.517343282699585,0.04777196794748306"
-0.25,"0.4740425646305084,0.46543630957603455,-0.2812826931476593","0.5218777656555176,0.4561898410320282,0.11618449538946152","0.420890748500824,0.45625221729278564,0.09046275913715363","0.6236686706542969,0.757236123085022,0.17343392968177795","0.821679413318634,0.6567270755767822,-0.11690381914377213","1.0362193584442139,0.5153770446777344,-0.5392037630081177","0.5777561664581299,1.5162336826324463,0.045563943684101105","0.5777561664581299,1.5162336826324463,0.045563943684101105"
-0.25,"0.47156134247779846,0.4635038673877716,-0.39599376916885376","0.5216878652572632,0.45495983958244324,-0.021197278052568436","0.4200925827026367,0.4552454650402069,-0.04268786311149597","0.6249083280563354,0.7574301958084106,0.049865152686834335","0.8218792080879211,0.6735737919807434,-0.26046136021614075","1.0380834341049194,0.4987197816371918,-0.7860513925552368","0.5739774107933044,1.51841402053833,0.03436191380023956","0.5739774107933044,1.51841402053833,0.03436191380023956"
-0.25,"0.471843957901001,0.45808762311935425,-0.39431607723236084","0.5221908688545227,0.4516475796699524,-0.013785777613520622","0.4202846586704254,0.4524153470993042,-0.06359679996967316","0.6270427107810974,0.7580544352531433,0.05537986755371094","0.8342030644416809,0.7347492575645447,-0.2771228551864624","1.0039312839508057,0.3629893362522125,-0.8019407987594604","0.5793360471725464,1.521763801574707,0.0368366464972496","0.5793360471725464,1.521763801574707,0.0368366464972496"
-0.25,"0.4802279472351074,0.4590608775615692,-0.3392127454280853","0.5235775113105774,0.4516438841819763,0.00712409894913435","0.4209558367729187,0.45112502574920654,-0.03398645669221878","0.6271973848342896,0.7582104206085205,0.06289060413837433","0.8360528945922852,0.8036179542541504,-0.37536725401878357","0.8829836845397949,0.3043797016143799,-0.919684886932373","0.583724319934845,1.526749849319458,0.037197768688201904","0.583724319934845,1.526749849319458,0.037197768688201904"
-0.25,"0.48084139823913574,0.46000000834465027,-0.20997147262096405","0.5255934000015259,0.4515555202960968,0.11185107380151749","0.42176705598831177,0.45073601603507996,0.05251409858465195","0.627426028251648,0.7599644064903259,0.08453358709812164","0.8390570878982544,0.8308575749397278,-0.38270431756973267","0.8035963773727417,0.29629358649253845,-0.8758078813552856","0.5849848985671997,1.5369166135787964,0.04157421737909317","0.5849848985671997,1.5369166135787964,0.04157421737909317"
-0.25,"0.48238515853881836,0.4599030315876007,-0.10142340511083603","0.5262516140937805,0.45139995217323303,0.1991020143032074","0.4226308763027191,0.45029929280281067,0.09803786128759384","0.6274005174636841,0.7613816857337952,0.15679410099983215","0.8403342962265015,0.847439169883728,-0.3394305408000946","0.7488553524017334,0.32001394033432007,-0.8257135152816772","0.5867527723312378,1.5441319942474365,0.05961038917303085","0.5867527723312378,1.5441319942474365,0.05961038917303085"
-0.25,"0.4827195703983307,0.4600526690483093,-0.08796288073062897","0.5262510180473328,0.45196932554244995,0.20706649124622345","0.4228461682796478,0.45121392607688904,0.10427580773830414","0.6274207830429077,0.7663480043411255,0.1619068831205368","0.8403788805007935,0.8526793718338013,-0.36641445755958557","0.7134672999382019,0.3267802298069,-0.8745831251144409","0.589004397392273,1.5470588207244873,0.0646200180053711","0.589004397392273,1.5470588207244873,0.0646200180053711"
-0.25,"0.48270922899246216,0.4604918658733368,-0.06270604580640793","0.5262466073036194,0.4532167315483093,0.22884826362133026","0.4229240417480469,0.4515523314476013,0.12251484394073486","0.6270061731338501,0.7688642740249634,0.17629054188728333","0.8399809002876282,0.8530626893043518,-0.3384628891944885","0.680110514163971,0.3705054521560669,-0.8106379508972168","0.5910167694091797,1.548890233039856,0.06452590972185135","0.5910167694091797,1.548890233039856,0.06452590972185135"
-0.25,"0.4824927747249603,0.4613332450389862,-0.08075324445962906","0.5260485410690308,0.454328328371048,0.21247875690460205","0.42288297414779663,0.45205217599868774,0.11310867965221405","0.6250502467155457,0.7688844203948975,0.1774347722530365","0.8381792306900024,0.8604983687400818,-0.33650195598602295","0.6646898984909058,0.4210374057292938,-0.7800760269165039","0.5915476083755493,1.54868483543396,0.06429360806941986","0.5915476083755493,1.54868483543396,0.06429360806941986"
-0.25,"0.48170027136802673,0.4628516733646393,-0.1076182946562767","0.5257404446601868,0.45499187707901,0.19553056359291077","0.4228540062904358,0.4542841911315918,0.1037483662366867","0.6243607997894287,0.768850564956665,0.17044231295585632","0.8373078107833862,0.8730937242507935,-0.33055099844932556","0.6557513475418091,0.4509912133216858,-0.7966651916503906","0.5915243029594421,1.54874587059021,0.06232105568051338","0.5915243029594421,1.54874587059021,0.06232105568051338"
-0.25,"0.480048269033432,0.46294787526130676,-0.09591345489025116","0.5256234407424927,0.4558659791946411,0.19565866887569427","0.42284703254699707,0.4542252719402313,0.09860190004110336","0.6212373971939087,0.7688651084899902,0.17411145567893982","0.8347896337509155,0.8836647272109985,-0.3214508593082428","0.6477935910224915,0.46840739250183105,-0.7720873951911926","0.5903226733207703,1.549379587173462,0.06315015256404877","0.5903226733207703,1.549379587173462,0.06315015256404877"
-0.25,"0.4770849645137787,0.46304312348365784,-0.10141406208276749","0.5253265500068665,0.4565546214580536,0.19302475452423096","0.4227769374847412,0.45422905683517456,0.10275880247354507","0.6192293763160706,0.7682791948318481,0.1744481325149536","0.8323528170585632,0.8901485800743103,-0.31747299432754517","0.6455480456352234,0.49616551399230957,-0.7864739894866943","0.5892026424407959,1.5484527349472046,0.06263131648302078","0.5892026424407959,1.5484527349472046,0.06263131648302078"
-0.25,"0.4763966500759125,0.4637838900089264,-0.0972738116979599","0.5250101685523987,0.45703303813934326,0.20613165199756622","0.422334760427475,0.45428258180618286,0.12244856357574463","0.6188346147537231,0.766349196434021,0.19117951393127441","0.8314087986946106,0.89634770154953,-0.2872181832790375","0.6395102739334106,0.5186389684677124,-0.748218297958374","0.590226948261261,1.5442417860031128,0.06254886835813522","0.590226948261261,1.5442417860031128,0.06254886835813522"
-0.25,"0.4754658341407776,0.46363702416419983,-0.10455147922039032","0.52448570728302,0.4571627378463745,0.2027176320552826","0.4222763478755951,0.4542681872844696,0.11693312227725983","0.6187850832939148,0.76585853099823,0.19432631134986877","0.8295921087265015,0.9063358902931213,-0.2846749424934387","0.6359414458274841,0.5433893203735352,-0.7484356164932251","0.5910196304321289,1.544191598892212,0.06479083746671677","0.5910196304321289,1.544191598892212,0.06479083746671677"
-0.25,"0.4752492904663086,0.4633250832557678,-0.14496424794197083","0.524446964263916,0.45715394616127014,0.1994868367910385","0.42210403084754944,0.45426738262176514,0.11453431844711304","0.6177297234535217,0.7652616500854492,0.1892036497592926","0.8212777376174927,0.9224596619606018,-0.3150539696216583","0.6371551156044006,0.5510003566741943,-0.8244298100471497","0.5911046266555786,1.5442006587982178,0.06558627635240555","0.5911046266555786,1.5442006587982178,0.06558627635240555"
-0.25,"0.475247859954834,0.46332478523254395,-0.03627767786383629","0.5244072675704956,0.45796123147010803,0.28853172063827515","0.42170828580856323,0.4548034369945526,0.2115357667207718","0.6130920052528381,0.7650766968727112,0.24257628619670868","0.7963744401931763,0.9419443011283875,-0.28237295150756836","0.6443804502487183,0.5340073704719543,-0.8014467358589172","0.5910884141921997,1.5414494276046753,0.058951664716005325","0.5910884141921997,1.5414494276046753,0.058951664716005325"
-0.25,"0.4763334393501282,0.4717739522457123,-0.053786538541316986","0.5231045484542847,0.46143725514411926,0.27116692066192627","0.4200652539730072,0.45750418305397034,0.17262284457683563","0.6072587370872498,0.7652736902236938,0.1609848290681839","0.781701922416687,0.9450266361236572,-0.392969012260437","0.6543757915496826,0.5111581087112427,-0.9169071316719055","0.5886639952659607,1.5444107055664062,0.03445877134799957","0.5886639952659607,1.5444107055664062,0.03445877134799957"
-0.25,"0.4766027331352234,0.4939018785953522,-0.07026484608650208","0.5183964967727661,0.4738816022872925,0.2417178452014923","0.42002201080322266,0.4677036702632904,0.16337361931800842","0.5974751710891724,0.7657910585403442,0.15306584537029266","0.7525613903999329,0.9512301683425903,-0.35768863558769226","0.688975989818573,0.4663940370082855,-0.8525878190994263","0.5826863050460815,1.543933629989624,0.03277905285358429","0.5826863050460815,1.543933629989624,0.03277905285358429"
-0.25,"0.47062548995018005,0.5068594813346863,-0.05920177698135376","0.5097246766090393,0.4849742352962494,0.23254330456256866","0.41316118836402893,0.48112305998802185,0.16891232132911682","0.5897793173789978,0.7781030535697937,0.15506890416145325","0.7369493246078491,0.9461009502410889,-0.3459259867668152","0.732162356376648,0.43576812744140625,-0.8667165637016296","0.565074622631073,1.543774962425232,0.030807221308350563","0.565074622631073,1.543774962425232,0.030807221308350563"
-0.25,"0.4592224061489105,0.5125113725662231,-0.06719080358743668","0.4964429438114166,0.49332666397094727,0.19637566804885864","0.40641993284225464,0.49106135964393616,0.14724501967430115","0.5768401622772217,0.7792063355445862,0.14237739145755768","0.7258783578872681,0.9264575242996216,-0.2974422574043274","0.781183660030365,0.4157477021217346,-0.8102577328681946","0.5511080026626587,1.5303181409835815,0.02548034116625786","0.5511080026626587,1.5303181409835815,0.02548034116625786"
-0.25,"0.4469004273414612,0.5198714733123779,-0.06232305243611336","0.48334604501724243,0.5077051520347595,0.20656797289848328","0.39564523100852966,0.5041640400886536,0.15258604288101196","0.564312756061554,0.7789788246154785,0.16963277757167816","0.7158101201057434,0.8656443953514099,-0.20329341292381287","0.820954442024231,0.40744781494140625,-0.7303109169006348","0.5380374789237976,1.5262101888656616,0.02623794600367546","0.5380374789237976,1.5262101888656616,0.02623794600367546"
-0.25,"0.4343991279602051,0.5178959965705872,0.10963889211416245","0.46880006790161133,0.5104919075965881,0.3826793432235718","0.384774386882782,0.510942280292511,0.290272057056427","0.5569301247596741,0.7778611183166504,0.35726678371429443","0.7128533720970154,0.8200819492340088,0.1368408501148224","0.8576086163520813,0.4062507152557373,-0.2715023159980774","0.5384581089019775,1.5212152004241943,0.03614114224910736","0.5384581089019775,1.5212152004241943,0.03614114224910736"
-0.25,"0.42711344361305237,0.523975670337677,0.012704068794846535","0.45572322607040405,0.5162100195884705,0.3369975686073303","0.3753950595855713,0.5168785452842712,0.1909666210412979","0.5505155324935913,0.7763552069664001,0.2973300814628601","0.712405264377594,0.7513062357902527,0.008560730144381523","0.8841804265975952,0.41182440519332886,-0.43496376276016235","0.525696337223053,1.5141124725341797,0.035912029445171356","0.525696337223053,1.5141124725341797,0.035912029445171356"
-0.25,"0.41606584191322327,0.5305054187774658,0.006473290268331766","0.4484071135520935,0.5187995433807373,0.26689496636390686","0.36272138357162476,0.5242368578910828,0.17771705985069275","0.5420388579368591,0.7694284915924072,0.2564880847930908","0.714015781879425,0.7151963114738464,0.010455461218953133","0.9119611978530884,0.4232923686504364,-0.39593368768692017","0.5208672285079956,1.508310079574585,0.028966832906007767","0.5208672285079956,1.508310079574585,0.028966832906007767"
-0.25,"0.4026626646518707,0.5317638516426086,-0.16591790318489075","0.4368564188480377,0.5213733911514282,0.13599680364131927","0.35007911920547485,0.5270906686782837,0.07495146244764328","0.5304290056228638,0.7667941451072693,0.1599280685186386","0.7070662975311279,0.7109732031822205,-0.05616990849375725","0.9072305560112,0.47271808981895447,-0.5082564353942871","0.5023203492164612,1.5053646564483643,0.02841424010694027","0.5023203492164612,1.5053646564483643,0.02841424010694027"
-0.25,"0.3993821144104004,0.5298959612846375,-0.156663179397583","0.4317897856235504,0.5200109481811523,0.14622282981872559","0.34491491317749023,0.5289565324783325,0.08234445750713348","0.5294462442398071,0.7623329162597656,0.16125434637069702","0.699844479560852,0.7303329706192017,-0.06465702503919601","0.8990277051925659,0.5220630764961243,-0.5422769784927368","0.50324547290802,1.5040287971496582,0.025011887773871422","0.50324547290802,1.5040287971496582,0.025011887773871422"
-0.25,"0.3993305265903473,0.5286362171173096,-0.03157520294189453","0.4328862726688385,0.5191792845726013,0.28357088565826416","0.3430664837360382,0.5293675065040588,0.19852517545223236","0.5300866961479187,0.7590270042419434,0.2869410216808319","0.7027242183685303,0.7363758683204651,0.11847100406885147","0.9137400388717651,0.5177860260009766,-0.3094189763069153","0.5051714181900024,1.5011096000671387,0.026223257184028625","0.5051714181900024,1.5011096000671387,0.026223257184028625"
-0.25,"0.39606040716171265,0.5332359075546265,-0.042542122304439545","0.4333835244178772,0.5203008055686951,0.2614021301269531","0.3418375849723816,0.5327566862106323,0.18193817138671875","0.5329187512397766,0.7590743899345398,0.2657451033592224","0.7015291452407837,0.7419315576553345,0.10621146857738495","0.9046392440795898,0.5155762434005737,-0.26477497816085815","0.5098093748092651,1.5011738538742065,0.041734758764505386","0.5098093748092651,1.5011738538742065,0.041734758764505386"
